spatial_resolution [arcsec],integration_time [s],velocity_resolution [Km/s],J2000 coordinates,frequency_resolution [MHz]
0.82913014893415,332.64,0.9448598158047393,J2000 14h04m20.2s -61d15m49.5s,1.1280000000000001
0.82913014893415,332.64,0.9448598158047393,J2000 14h04m20.2s -61d15m49.5s,1.1280000000000001
0.278912149948217,2177.28,2.9933720752720636,J2000 11h14m38.89999999s +32d41m33.00000005s,0.976
0.4513422892920411,211.68,2.177364717567126,J2000 03h53m28.87000081s +11d24m21.70000802s,1.938
0.4513422892920411,211.68,2.177364717567126,J2000 03h53m28.87000081s +11d24m21.70000802s,1.938
0.4513422892920411,211.68,2.177364717567126,J2000 03h53m28.87000081s +11d24m21.70000802s,1.938
0.4513422892920411,211.68,2.177364717567126,J2000 03h53m28.87000081s +11d24m21.70000802s,1.938
0.4513422892920411,211.68,2.177364717567126,J2000 03h53m28.87000081s +11d24m21.70000802s,1.938
0.1274896120507119,483.84,26.6160984179057,J2000 03h32m25.262s -27d52m30.55s,31.25
5.192410465100667,2157.553,0.33169889938371033,J2000 04h31m38.43512729s +18d13m56.69259031s,0.28200000000000003
2.403680520383623,3447.36,11.237880474179356,J2000 20h47m07.4340816s +00d18m01.65852s,31.25
4.341579758563272,1589.495,0.079112011369837,J2000 05h37m56.56492982s -06d56m36.06505141s,0.121
4.333093109444098,1608.642,0.079112011369837,J2000 05h37m17.11493196s -06d49m45.87503546s,0.121
4.342665851191667,1579.919,0.079112011369837,J2000 05h38m03.43000001s -06d58m12.68485729s,0.121
4.336139997441981,1551.195,0.079112011369837,J2000 05h39m00.96059387s -07d20m19.28787261s,0.121
4.346809008320539,1608.639,0.079112011369837,J2000 05h35m09.0419471s -05d58m23.61502344s,0.121
7.5067171099547645,34472.482,3.2617368239725044,J2000 13h36m53.10355085s -29d52m40.97401962s,1.1280000000000001
4.344765291698809,1608.641,0.079112011369837,J2000 05h35m13.41594725s -05d57m54.61503112s,0.121
0.1655073973626628,241.92,39.95073552642642,J2000 11h52m03.54504001s -11d22m24.21120001s,31.25
0.7176369807146274,36.288,1.267232262368623,J2000 05h36m05.65500001s -05d52m13.08000002s,31.25
0.7176369807146274,36.288,1.267232262368623,J2000 05h36m05.65500001s -05d52m13.08000002s,31.25
0.7176369807146274,36.288,1.267232262368623,J2000 05h36m05.65500001s -05d52m13.08000002s,31.25
0.7176369807146274,36.288,1.267232262368623,J2000 05h36m05.65500001s -05d52m13.08000002s,31.25
0.7347171088296336,54.432,0.07938515155282631,J2000 16h28m32.662s -24d22m44.85000004s,31.25
0.6898442705719633,72.576,0.07938458025390066,J2000 16h26m37.793s -24d39m03.07000003s,31.25
0.6898442705719633,72.576,0.07938458025390066,J2000 16h26m37.793s -24d39m03.07000003s,31.25
0.6898442705719633,72.576,0.07938458025390066,J2000 16h26m37.793s -24d39m03.07000003s,31.25
0.6898442705719633,72.576,0.07938458025390066,J2000 16h26m37.793s -24d39m03.07000003s,31.25
0.6871774165396848,90.72,0.07938458025390066,J2000 16h26m21.888s -24d44m39.75000003s,31.25
0.661796764181252,725.76,0.48996992173342213,J2000 16h26m28.11657272s -25d26m47.61801695s,31.25
0.5773520484010047,1602.72,0.4900316567801472,J2000 11h04m08.94999049s -76d27m19.21519408s,31.25
0.5773520484010047,1602.72,0.4900316567801472,J2000 11h04m08.94999049s -76d27m19.21519408s,31.25
5.094568989793784,483.84,38.87224355701299,J2000 14h29m32.32960591s -62d40m31.88316211s,31.25
5.094568989793784,483.84,38.87224355701299,J2000 14h29m32.32960591s -62d40m31.88316211s,31.25
5.094568989793784,483.84,38.87224355701299,J2000 14h29m32.32960591s -62d40m31.88316211s,31.25
5.094568989793784,483.84,38.87224355701299,J2000 14h29m32.32960591s -62d40m31.88316211s,31.25
0.4407413484107779,483.84,0.17257916564845335,J2000 16h38m19.02s -47d04m50.7s,0.14100000000000001
0.4407413484107779,483.84,0.17257916564845335,J2000 16h38m19.02s -47d04m50.7s,0.14100000000000001
0.4407413484107779,483.84,0.17257916564845335,J2000 16h38m19.02s -47d04m50.7s,0.14100000000000001
0.4407413484107779,483.84,0.17257916564845335,J2000 16h38m19.02s -47d04m50.7s,0.14100000000000001
0.559202358180683,453.6,6.857471169944644,J2000 21h32m43.22999999s -58d02m46.20100003s,7.812
0.559202358180683,453.6,6.857471169944644,J2000 21h32m43.22999999s -58d02m46.20100003s,7.812
2.165612804608715,665.28,0.1868089801291719,J2000 12h24m54.38199999s -83d13m10.10000002s,0.061
2.165612804608715,665.28,0.1868089801291719,J2000 12h24m54.38199999s -83d13m10.10000002s,0.061
2.165612804608715,665.28,0.1868089801291719,J2000 12h24m54.38199999s -83d13m10.10000002s,0.061
2.165612804608715,665.28,0.1868089801291719,J2000 12h24m54.38199999s -83d13m10.10000002s,0.061
2.165612804608715,665.28,0.1868089801291719,J2000 12h24m54.38199999s -83d13m10.10000002s,0.061
2.165612804608715,665.28,0.1868089801291719,J2000 12h24m54.38199999s -83d13m10.10000002s,0.061
2.165612804608715,665.28,0.1868089801291719,J2000 12h24m54.38199999s -83d13m10.10000002s,0.061
1.1841441085910307,6804.0,38.55479638620068,J2000 05h09m31.208s -67d31m17.48s,31.25
3.88175493676295,635.04,0.4903891574595437,J2000 04h36m45.41092089s -62d04m39.18050855s,0.5640000000000001
3.88175493676295,635.04,0.4903891574595437,J2000 04h36m45.41092089s -62d04m39.18050855s,0.5640000000000001
3.549251230465674,321.552,26.80529432328139,J2000 18h30m00.30000001s +01d12m59.4s,31.25
3.549251230465674,321.552,26.80529432328139,J2000 18h30m00.30000001s +01d12m59.4s,31.25
3.549251230465674,321.552,26.80529432328139,J2000 18h30m00.30000001s +01d12m59.4s,31.25
3.549251230465674,321.552,26.80529432328139,J2000 18h30m00.30000001s +01d12m59.4s,31.25
3.530429621956224,321.552,26.80529432328139,J2000 18h29m51.18000001s +01d16m40.4s,31.25
0.1524136373952591,176.293,35.893446289172815,J2000 03h32m45.83317815s -27d45m24.10648297s,31.25
0.1260850613129275,10069.92,1.093503837235424,J2000 08h36m15.12s -26d24m34.157s,31.25
0.1260850613129275,10069.92,1.093503837235424,J2000 08h36m15.12s -26d24m34.157s,31.25
0.1260850613129275,10069.92,1.093503837235424,J2000 08h36m15.12s -26d24m34.157s,31.25
0.1260850613129275,10069.92,1.093503837235424,J2000 08h36m15.12s -26d24m34.157s,31.25
0.1339909823310947,176.293,35.89368226297305,J2000 03h32m45.8367259s -27d48m36.10647498s,31.25
4.869644788828634,1896.226,0.09596041898293392,J2000 05h38m03.408s -06d58m12.6060767s,0.122
4.979158606921267,1512.0,0.17497186281796015,J2000 16h15m44.15901112s -19d21m17.80064512s,0.14100000000000001
0.4309850369358141,104.832,38.87224324937599,J2000 14h31m14.6678s -00d55m54.411s,31.25
0.4309850369358141,104.832,38.87224324937599,J2000 14h31m14.6678s -00d55m54.411s,31.25
0.4307927186222697,104.832,38.87224324937599,J2000 14h31m04.3312s -00d55m09.061s,31.25
0.4307927186222697,104.832,38.87224324937599,J2000 14h31m04.3312s -00d55m09.061s,31.25
0.4307927186222697,104.832,38.87224324937599,J2000 14h31m04.3312s -00d55m09.061s,31.25
0.4307927186222697,104.832,38.87224324937599,J2000 14h31m04.3312s -00d55m09.061s,31.25
0.4314085686380921,104.832,38.87224324937599,J2000 14h31m33.1256s -00d56m44.901s,31.25
0.4314085686380921,104.832,38.87224324937599,J2000 14h31m33.1256s -00d56m44.901s,31.25
0.4314085686380921,104.832,38.87224324937599,J2000 14h31m33.1256s -00d56m44.901s,31.25
0.4314085686380921,104.832,38.87224324937599,J2000 14h31m33.1256s -00d56m44.901s,31.25
1.8279331904491147,241.92,23.91498561174276,J2000 23h29m32.45999999s -00d31m46.6s,7.812
0.2321017604876351,816.48,0.5606906356709368,J2000 18h13m58.01330001s -18d54m18.21000002s,1.953
1.8279331904491147,241.92,23.91498561174276,J2000 23h29m32.45999999s -00d31m46.6s,7.812
5.936403237203312,1572.48,45.10447765438928,J2000 05h44m01.12000001s -40d36m31.20000002s,31.25
0.5888645806367022,1663.2,23.910634060079246,J2000 10h00m47.10263999s +02d10m16.615s,7.812
5.936403237203312,1572.48,45.10447765438928,J2000 05h44m01.12000001s -40d36m31.20000002s,31.25
5.936403237203312,1572.48,45.10447765438928,J2000 05h44m01.12000001s -40d36m31.20000002s,31.25
0.5881819049643027,1572.48,23.910634060079246,J2000 10h01m12.23039999s +02d08m52.957s,7.812
0.5888645806367022,1663.2,23.910634060079246,J2000 10h00m47.10263999s +02d10m16.615s,7.812
0.2280334334746761,2963.52,1.2690979727817107,J2000 12h25m03.7433304s +12d53m13.139304s,31.25
11.467793588342111,120.96,0.3173554918645392,J2000 18h30m07.24000001s -02d12m13.6s,31.25
0.2713469080359433,653.184,0.03953121523241229,J2000 03h33m17.8s +31d09m31.00000001s,0.035
11.471107164158107,120.96,0.3173554918645392,J2000 18h30m17.64000001s -02d09m59.3s,31.25
0.2713469080359433,653.184,0.03953121523241229,J2000 03h33m17.8s +31d09m31.00000001s,0.035
6.490208114961485,672.239,0.09145110555842882,J2000 04h18m26.62146968s +27d27m13.12298307s,1.1280000000000001
0.6692912228848528,6441.12,23.242465595792783,J2000 20h44m02.91999999s -06d46m57.94s,31.25
0.6692912228848528,6441.12,23.242465595792783,J2000 20h44m02.91999999s -06d46m57.94s,31.25
0.5688308001118835,78.624,31.34019371193056,J2000 10h00m15.88800001s +02d24m45.9s,31.25
0.5688308001118835,78.624,31.34019371193056,J2000 10h00m15.88800001s +02d24m45.9s,31.25
0.5688308001118835,78.624,31.34019371193056,J2000 10h00m15.88800001s +02d24m45.9s,31.25
0.5697374107915799,78.624,31.34019371193056,J2000 10h00m41.83200001s +02d25m46.991s,31.25
0.3481402500456753,7439.04,26.805294176996146,J2000 00h28m30.44s -28d17m04.80000004s,31.25
0.3481402500456753,7439.04,26.805294176996146,J2000 00h28m30.44s -28d17m04.80000004s,31.25
0.3481402500456753,7439.04,26.805294176996146,J2000 00h28m30.44s -28d17m04.80000004s,31.25
4.886530620029714,294.13,0.15831191461596264,J2000 17h19m55.24086839s -35d57m45.55045046s,0.976
4.886530620029714,294.13,0.15831191461596264,J2000 17h19m55.24086839s -35d57m45.55045046s,0.976
4.886530620029714,294.13,0.15831191461596264,J2000 17h19m55.24086839s -35d57m45.55045046s,0.976
4.886530620029714,294.13,0.15831191461596264,J2000 17h19m55.24086839s -35d57m45.55045046s,0.976
0.2803604757956195,604.8,1.4906531275027717,J2000 20h52m02.32896s -57d04m07.60080001s,31.25
3.0636897037658573,11007.36,6.709473201117266,J2000 12h59m47.2s +15d55m10.90000001s,1.938
3.0636897037658573,11007.36,6.709473201117266,J2000 12h59m47.2s +15d55m10.90000001s,1.938
5.679768878486781,57.507,0.07942965697156215,J2000 00h53m55.31825146s -73d27m32.16588408s,0.244
1.0897457103267372,10644.48,1.2646451721035312,J2000 12h30m51.464s +12d23m07.69s,31.25
1.0897457103267372,10644.48,1.2646451721035312,J2000 12h30m51.464s +12d23m07.69s,31.25
0.3754865265671528,635.04,26.65396058123241,J2000 22h19m27.05s +00d23m42.44s,31.25
5.688422883211291,57.507,0.07942984537483172,J2000 00h47m57.72917103s -73d24m00.21518119s,0.244
12.377191273687188,725.76,3.2982781513421737,J2000 21h05m51.73692917s -00d12m42.03890158s,1.1280000000000001
3.28206812399101,3084.48,0.472611076990057,J2000 08h32m08.7s -43d13m46.30000002s,0.5640000000000001
0.170964504306723,604.8,0.0793964387169958,J2000 19h35m10.47290881s +20d31m54.15420001s,0.061
0.170964504306723,604.8,0.0793964387169958,J2000 19h35m10.47290881s +20d31m54.15420001s,0.061
0.170964504306723,604.8,0.0793964387169958,J2000 19h35m10.47290881s +20d31m54.15420001s,0.061
0.170964504306723,604.8,0.0793964387169958,J2000 19h35m10.47290881s +20d31m54.15420001s,0.061
0.3517742265665269,604.8,0.07938382413852149,J2000 19h35m10.47290881s +20d31m54.15420002s,1.1280000000000001
0.5898368284450495,1572.48,23.910634060079246,J2000 10h00m26.3298s +02d15m27.1098s,7.812
11.91961909064587,390.76,0.1963002752233085,J2000 18h18m10.51014556s -16d51m03.73402604s,0.061
11.91961909064587,390.76,0.1963002752233085,J2000 18h18m10.51014556s -16d51m03.73402604s,0.061
11.91961909064587,390.76,0.1963002752233085,J2000 18h18m10.51014556s -16d51m03.73402604s,0.061
0.1138878285647955,4536.0,0.7112454100567301,J2000 05h38m18.10000001s -07d02m25.98000001s,0.5640000000000001
5.351031831752096,483.84,1.4588423495132714,J2000 05h52m29.61s +08d15m37s,1.1280000000000001
1.0773662506740107,60.48,1.4585973078592458,J2000 05h53m42.702s +03d22m35.3s,1.1280000000000001
5.351031831752096,483.84,1.4588423495132714,J2000 05h52m29.61s +08d15m37s,1.1280000000000001
1.0773662506740107,60.48,1.4585973078592458,J2000 05h53m42.702s +03d22m35.3s,1.1280000000000001
5.351031831752096,483.84,1.4588423495132714,J2000 05h52m29.61s +08d15m37s,1.1280000000000001
0.5904146121439682,78.624,30.987101268756387,J2000 10h00m35.34480001s +02d28m26.724s,31.25
0.5904146121439682,78.624,30.987101268756387,J2000 10h00m35.34480001s +02d28m26.724s,31.25
0.2819137357092128,453.6,10.253904759268348,J2000 03h31m23.01999999s -05d08m30.32s,7.812
0.271156633558498,653.184,0.03953121523241229,J2000 03h33m13.8s +31d20m05.00000001s,0.035
11.179692341307147,120.96,0.3173554918645392,J2000 18h31m21.16000001s -02d06m19.2s,31.25
11.179692341307147,120.96,0.3173554918645392,J2000 18h31m21.16000001s -02d06m19.2s,31.25
0.271156633558498,653.184,0.03953121523241229,J2000 03h33m13.8s +31d20m05.00000001s,0.035
11.179692341307147,120.96,0.3173554918645392,J2000 18h31m21.16000001s -02d06m19.2s,31.25
0.2697035309222233,653.184,0.03953121523241229,J2000 03h25m22.3s +30d45m13.00000001s,0.035
11.1786551541781,120.96,0.3173554918645392,J2000 18h32m29.00000001s -01d52m42.4s,31.25
11.1786551541781,120.96,0.3173554918645392,J2000 18h32m29.00000001s -01d52m42.4s,31.25
5.616264517582772,2086.56,1.4684440713208022,J2000 10h32m55.4590008s +28d30m42.220008s,1.1280000000000001
5.616264517582772,2086.56,1.4684440713208022,J2000 10h32m55.4590008s +28d30m42.220008s,1.1280000000000001
5.616264517582772,2086.56,1.4684440713208022,J2000 10h32m55.4590008s +28d30m42.220008s,1.1280000000000001
5.63164648361077,57.506,0.07942976744890104,J2000 00h46m00.40326595s -73d12m08.64857248s,0.244
0.1568741983784567,393.12,0.19197807977126596,J2000 16h52m04.66000001s -46d08m34.20000002s,0.5640000000000001
0.1568741983784567,393.12,0.19197807977126596,J2000 16h52m04.66000001s -46d08m34.20000002s,0.5640000000000001
0.6291970619386815,56.448,35.200418235624156,J2000 10h00m41.832s +02d25m46.991s,31.25
0.6254282187742679,56.448,34.755604221310975,J2000 10h00m41.83200001s +02d25m46.991s,31.25
0.6254282187742679,56.448,34.755604221310975,J2000 10h00m41.83200001s +02d25m46.991s,31.25
0.6291970619386815,56.448,35.200418235624156,J2000 10h00m41.832s +02d25m46.991s,31.25
0.6254282187742679,56.448,34.755604221310975,J2000 10h00m41.83200001s +02d25m46.991s,31.25
0.6291970619386815,56.448,35.200418235624156,J2000 10h00m41.832s +02d25m46.991s,31.25
0.6254282187742679,56.448,34.755604221310975,J2000 10h00m41.83200001s +02d25m46.991s,31.25
0.6257553167982545,56.448,34.755604221310975,J2000 10h00m28.94640001s +02d25m05.303s,31.25
0.6257553167982545,56.448,34.755604221310975,J2000 10h00m28.94640001s +02d25m05.303s,31.25
5.6232738782538,57.705,0.07942983624079926,J2000 00h46m02.14339421s -73d10m09.1446087s,0.244
0.730222427209375,211.68,0.19201945690044192,J2000 18h49m37.04999999s -00d46m50.22s,0.5640000000000001
0.730222427209375,211.68,0.19201945690044192,J2000 18h49m37.04999999s -00d46m50.22s,0.5640000000000001
0.730222427209375,211.68,0.19201945690044192,J2000 18h49m37.04999999s -00d46m50.22s,0.5640000000000001
9.05173762025772,1149.12,15.767703666622824,J2000 08h14m04.54811695s +06d02m38.34762178s,7.812
1.668531276801875,3507.84,90.52858123839744,J2000 00h05m24.80000001s +31d46m08.40000001s,31.25
9.05173762025772,1149.12,15.767703666622824,J2000 08h14m04.54811695s +06d02m38.34762178s,7.812
0.6291104261518895,56.448,35.200418235624156,J2000 10h00m15.888s +02d24m45.9s,31.25
0.6257379671014447,56.448,34.755604221310975,J2000 10h00m23.03040001s +02d21m55.007s,31.25
0.6291104261518895,56.448,35.200418235624156,J2000 10h00m15.888s +02d24m45.9s,31.25
0.6257379671014447,56.448,34.755604221310975,J2000 10h00m23.03040001s +02d21m55.007s,31.25
0.6257379671014447,56.448,34.755604221310975,J2000 10h00m23.03040001s +02d21m55.007s,31.25
5.790191318580729,40.32,0.07942950713057058,J2000 00h45m18.32s -73d22m44.83s,0.244
5.731423886829729,57.507,0.07942950713057058,J2000 00h45m58.70836667s -73d25m52.78548551s,0.244
0.0191992027054627,3483.641,1.2674569167183358,J2000 02h19m20.80636233s -02d58m47.26612733s,1.1280000000000001
0.0191992027054627,3483.641,1.2674569167183358,J2000 02h19m20.80636233s -02d58m47.26612733s,1.1280000000000001
0.0191992027054627,3483.641,1.2674569167183358,J2000 02h19m20.80636233s -02d58m47.26612733s,1.1280000000000001
0.3752866245521756,635.04,26.65396058123241,J2000 22h19m34.37s +00d23m00.46s,31.25
0.3019269858385117,302.4,1.6634585556202213,J2000 13h21m23.081s +00d20m32.704s,1.938
0.3019269858385117,302.4,1.6634585556202213,J2000 13h21m23.081s +00d20m32.704s,1.938
0.6135140671768694,22971.611,90.51495853175369,J2000 23h06m30.47200158s -05d02m37.74820539s,31.25
0.3238270761841418,3084.48,10.299487332148216,J2000 05h10m45.51000001s +16d29m55.80000001s,7.812
5.826835298349902,57.507,0.07942978082722359,J2000 00h49m56.51193478s -73d23m58.43038408s,0.244
0.5623861869314368,78.624,31.70142575408027,J2000 10h00m15.888s +02d24m45.9s,31.25
0.6225801343016736,78.624,32.07108213205289,J2000 10h00m28.94640001s +02d25m05.303s,31.25
0.5623861869314368,78.624,31.70142575408027,J2000 10h00m15.888s +02d24m45.9s,31.25
0.5623861869314368,78.624,31.70142575408027,J2000 10h00m15.888s +02d24m45.9s,31.25
0.6225801343016736,78.624,32.07108213205289,J2000 10h00m28.94640001s +02d25m05.303s,31.25
0.6225801343016736,78.624,32.07108213205289,J2000 10h00m28.94640001s +02d25m05.303s,31.25
0.6225801343016736,78.624,32.07108213205289,J2000 10h00m28.94640001s +02d25m05.303s,31.25
0.6215869814108945,78.624,32.07108213205289,J2000 10h00m15.88800001s +02d24m45.9s,31.25
0.6215869814108945,78.624,32.07108213205289,J2000 10h00m15.88800001s +02d24m45.9s,31.25
0.6215869814108945,78.624,32.07108213205289,J2000 10h00m15.88800001s +02d24m45.9s,31.25
0.1050592082299718,5080.32,9.722553504562645,J2000 13h35m48.24899999s +02d59m56.13s,7.812
0.7263904912824641,72.576,22.212788024057712,J2000 02h17m57.53200001s -04d50m59.17000001s,7.812
0.7239395906080879,72.576,22.212788024057712,J2000 02h17m51.78900001s -05d09m50.34000001s,7.812
0.7239395906080879,72.576,22.212788024057712,J2000 02h17m51.78900001s -05d09m50.34000001s,7.812
0.7239395906080879,72.576,22.212788024057712,J2000 02h17m51.78900001s -05d09m50.34000001s,7.812
0.6706631561202485,145.152,21.4502807888309,J2000 02h16m24.29500001s -05d12m37.07000001s,7.812
0.7239395906080879,72.576,22.212788024057712,J2000 02h17m51.78900001s -05d09m50.34000001s,7.812
0.6706631561202485,145.152,21.4502807888309,J2000 02h16m24.29500001s -05d12m37.07000001s,7.812
0.7040380570292739,72.576,22.212788024057712,J2000 02h18m03.00500001s -05d28m41.95000001s,7.812
0.982522233288698,217.728,20.738157016709653,J2000 02h17m41.37400001s -05d10m51.7s,7.812
0.9792936645277474,217.728,20.738157016709653,J2000 02h15m56.12800001s -05d21m05.73s,7.812
0.9792936645277474,217.728,20.738157016709653,J2000 02h15m56.12800001s -05d21m05.73s,7.812
0.9766199249878272,217.728,20.738157016709653,J2000 02h18m03.005s -05d28m41.95s,7.812
0.9766199249878272,217.728,20.738157016709653,J2000 02h18m03.005s -05d28m41.95s,7.812
1.82553350364438,635.04,0.0981699706664968,J2000 04h04m43.07s +26d18m56.3s,0.488
1.2390653041664923,3507.84,90.52858123839744,J2000 00h05m24.8s +31d46m08.4s,31.25
1.2390653041664923,3507.84,90.52858123839744,J2000 00h05m24.8s +31d46m08.4s,31.25
0.5662697940299858,78.624,31.70142575408027,J2000 10h00m35.34480001s +02d28m26.724s,31.25
5.910540362481158,40.32,0.07942978082722359,J2000 00h45m18.32s -73d22m44.83s,0.244
5.910540362481158,40.32,0.07942978082722359,J2000 00h45m18.32s -73d22m44.83s,0.244
5.826835298349902,57.507,0.07942978082722359,J2000 00h49m56.51193478s -73d23m58.43038408s,0.244
10.920607994749178,635.04,3.42332439284925,J2000 07h20m19.54028519s -13d20m13.86800993s,1.1280000000000001
10.920607994749178,635.04,3.42332439284925,J2000 07h20m19.54028519s -13d20m13.86800993s,1.1280000000000001
10.920607994749178,635.04,3.42332439284925,J2000 07h20m19.54028519s -13d20m13.86800993s,1.1280000000000001
10.920607994749178,635.04,3.42332439284925,J2000 07h20m19.54028519s -13d20m13.86800993s,1.1280000000000001
14.447684266016225,1118.88,3.4231047858672428,J2000 00h23m57.67999999s -72d05m29.60000002s,1.1280000000000001
14.447684266016225,1118.88,3.4231047858672428,J2000 00h23m57.67999999s -72d05m29.60000002s,1.1280000000000001
0.5281559413934644,72.576,28.55669408418709,J2000 10h00m28.94640001s +02d25m05.303s,31.25
0.5281559413934644,72.576,28.55669408418709,J2000 10h00m28.94640001s +02d25m05.303s,31.25
0.5281559413934644,72.576,28.55669408418709,J2000 10h00m28.94640001s +02d25m05.303s,31.25
12.37420245059663,635.04,3.422722786887121,J2000 22h53m17.04921688s -18d35m31.0657981s,1.1280000000000001
0.7529605617147331,43.794,0.15830362712527304,J2000 17h20m18.69187175s -35d54m46.35018076s,0.976
0.7529605617147331,43.794,0.15830362712527304,J2000 17h20m18.69187175s -35d54m46.35018076s,0.976
0.753177404856723,40.337,0.15830362712527304,J2000 17h19m55.23515952s -35d57m46.34308204s,0.976
1.2517722699964753,209.586,38.87224324937599,J2000 15h52m01.0765889s +19d12m05.6990208s,31.25
1.277057014528595,108.422,38.87224324937599,J2000 15h51m52.473s +19d09m36.1168769s,31.25
6.138057132834092,2056.32,46.75400107730771,J2000 04h41m44.08s -46d05m25.6s,31.25
6.138057132834092,2056.32,46.75400107730771,J2000 04h41m44.08s -46d05m25.6s,31.25
0.7128104733567532,263.306,0.13769137888619631,J2000 06h07m46.34569457s -06d23m12.37499284s,0.488
6.087314898678277,1451.52,46.50775732737113,J2000 00h20m23.58s -51d46m36.4s,31.25
6.087314898678277,1451.52,46.50775732737113,J2000 00h20m23.58s -51d46m36.4s,31.25
0.6644780409194162,270.672,0.1346050066968533,J2000 06h07m46.37188262s -06d23m13.10916846s,0.244
0.5881819049643027,1572.48,23.910634060079246,J2000 10h01m12.23039999s +02d08m52.957s,7.812
0.2189164178326436,272.16,5.0392724685249,J2000 22h17m50.591s +00d15m10.92s,7.812
0.2189164178326436,272.16,5.0392724685249,J2000 22h17m50.591s +00d15m10.92s,7.812
0.299273287411318,211.68,1.4584004136418565,J2000 05h53m39.492s +03d22m24.9s,1.1280000000000001
0.299273287411318,211.68,1.4584004136418565,J2000 05h53m39.492s +03d22m24.9s,1.1280000000000001
0.299273287411318,211.68,1.4584004136418565,J2000 05h53m39.492s +03d22m24.9s,1.1280000000000001
0.299273287411318,211.68,1.4584004136418565,J2000 05h53m39.492s +03d22m24.9s,1.1280000000000001
0.2992879335535186,211.68,1.4584004136418565,J2000 05h53m42.702s +03d22m35.3s,1.1280000000000001
11.471107164158107,120.96,0.3173554918645392,J2000 18h30m17.64000001s -02d09m59.3s,31.25
0.2709786872775784,653.184,0.03953121523241229,J2000 03h29m23.4s +31d33m29.00000001s,0.035
11.471107164158107,120.96,0.3173554918645392,J2000 18h30m17.64000001s -02d09m59.3s,31.25
11.471107164158107,120.96,0.3173554918645392,J2000 18h30m17.64000001s -02d09m59.3s,31.25
0.2709786872775784,653.184,0.03953121523241229,J2000 03h29m23.4s +31d33m29.00000001s,0.035
11.18270250942371,120.96,0.3173554918645392,J2000 18h32m05.27000001s -02d21m11.2s,31.25
0.2709786872775784,653.184,0.03953121523241229,J2000 03h29m23.4s +31d33m29.00000001s,0.035
11.18270250942371,120.96,0.3173554918645392,J2000 18h32m05.27000001s -02d21m11.2s,31.25
0.5313912602072609,78.624,25.98947200512493,J2000 10h00m15.88800001s +02d24m45.90000001s,31.25
0.5313912602072609,78.624,25.98947200512493,J2000 10h00m15.88800001s +02d24m45.90000001s,31.25
5.490123234223558,1118.88,1.5021858793259117,J2000 01h41m30.906s -65d36m56.409984s,1.1280000000000001
5.490123234223558,1118.88,1.5021858793259117,J2000 01h41m30.906s -65d36m56.409984s,1.1280000000000001
5.490123234223558,1118.88,1.5021858793259117,J2000 01h41m30.906s -65d36m56.409984s,1.1280000000000001
0.5722944745170755,78.624,31.34019371193056,J2000 10h00m27.78720001s +02d25m52.175s,31.25
0.5722944745170755,78.624,31.34019371193056,J2000 10h00m27.78720001s +02d25m52.175s,31.25
0.5722944745170755,78.624,31.34019371193056,J2000 10h00m27.78720001s +02d25m52.175s,31.25
0.5722944745170755,78.624,31.34019371193056,J2000 10h00m27.78720001s +02d25m52.175s,31.25
5.632351938224775,57.506,0.07942983062554408,J2000 00h53m50.0615174s -73d11m53.26881885s,0.244
5.679768878486781,57.507,0.07942965697156215,J2000 00h53m55.31825146s -73d27m32.16588408s,0.244
5.745204051666402,57.507,0.07942973473576971,J2000 00h49m56.71737971s -73d25m53.42734057s,0.244
5.745204051666402,57.507,0.07942973473576971,J2000 00h49m56.71737971s -73d25m53.42734057s,0.244
5.838538518541872,40.32,0.07942962296658923,J2000 00h45m18.31999999s -73d22m44.83000001s,0.244
5.838538518541872,40.32,0.07942962296658923,J2000 00h45m18.31999999s -73d22m44.83000001s,0.244
0.1596619096505368,272.16,0.9455324794070356,J2000 19h37m01.03s +07d34m10.9s,1.1280000000000001
0.1596619096505368,272.16,0.9455324794070356,J2000 19h37m01.03s +07d34m10.9s,1.1280000000000001
0.1596619096505368,272.16,0.9455324794070356,J2000 19h37m01.03s +07d34m10.9s,1.1280000000000001
0.1596619096505368,272.16,0.9455324794070356,J2000 19h37m01.03s +07d34m10.9s,1.1280000000000001
4.886530620029714,294.13,0.15831191461596264,J2000 17h19m55.24086839s -35d57m45.55045046s,0.976
1.5710211324957442,4777.92,181.04349501259705,J2000 04h25m53.42s -40d24m20.7s,62.5
0.2622296956327641,1572.48,0.8181035851696115,J2000 02h42m40.77096s -00d00m47.8404s,0.976
0.2622296956327641,1572.48,0.8181035851696115,J2000 02h42m40.77096s -00d00m47.8404s,0.976
0.2622296956327641,1572.48,0.8181035851696115,J2000 02h42m40.77096s -00d00m47.8404s,0.976
3.0636897037658573,11007.36,6.709473201117266,J2000 12h59m47.2s +15d55m10.90000001s,1.938
5.055209039973711,1451.52,1.4690753767889149,J2000 15h06m00.7870008s +01d38m01.77s,1.1280000000000001
5.839358666668471,57.507,0.07942954008249933,J2000 00h47m57.69526956s -73d27m50.21578263s,0.244
5.055209039973711,1451.52,1.4690753767889149,J2000 15h06m00.7870008s +01d38m01.77s,1.1280000000000001
4.757148279078943,1300.32,36.3321199544479,J2000 10h53m53.137s +05d56m18.87s,31.25
5.508768736160329,57.506,0.07942983381814993,J2000 00h42m24.20997899s -73d09m39.13988407s,0.244
