    um                erg/s/Hz
    8.677607e-02      2.018478e-20
    8.725694e-02      2.108816e-20
    8.774048e-02      2.199814e-20
    8.822669e-02      2.294738e-20
    8.871560e-02      2.393759e-20
    8.920722e-02      2.497052e-20
    8.970156e-02      2.839835e-20
    9.019864e-02      3.622947e-20
    9.069848e-02      4.622008e-20
    9.120108e-02      5.896570e-20
    9.170647e-02      7.522605e-20
    9.221467e-02      1.209672e-19
    9.272567e-02      2.027861e-19
    9.323951e-02      3.399450e-19
    9.375620e-02      5.698743e-19
    9.427575e-02      8.534428e-19
    9.479818e-02      9.364786e-19
    9.532350e-02      1.027593e-18
    9.585174e-02      1.127573e-18
    9.638290e-02      1.237281e-18
    9.691701e-02      1.364796e-18
    9.745407e-02      1.509093e-18
    9.799412e-02      1.668645e-18
    9.853715e-02      1.845067e-18
    9.908319e-02      2.024250e-18
    9.963226e-02      2.074676e-18
    1.001844e-01      2.126358e-18
    1.007395e-01      2.179327e-18
    1.012978e-01      2.233616e-18
    1.018591e-01      2.359836e-18
    1.024236e-01      2.563628e-18
    1.029912e-01      2.785020e-18
    1.035619e-01      3.025530e-18
    1.041358e-01      3.286811e-18
    1.047129e-01      3.413186e-18
    1.052931e-01      3.534225e-18
    1.058766e-01      3.659557e-18
    1.064633e-01      3.789333e-18
    1.070533e-01      3.909218e-18
    1.076465e-01      4.006273e-18
    1.082430e-01      4.105737e-18
    1.088429e-01      4.207670e-18
    1.094460e-01      4.312135e-18
    1.100525e-01      4.457267e-18
    1.106624e-01      4.618648e-18
    1.112756e-01      4.785873e-18
    1.118922e-01      4.959151e-18
    1.125123e-01      5.125370e-18
    1.131358e-01      5.240781e-18
    1.137627e-01      5.358790e-18
    1.143931e-01      5.479456e-18
    1.150271e-01      5.602840e-18
    1.156645e-01      5.482739e-18
    1.163054e-01      5.218948e-18
    1.169499e-01      4.967849e-18
    1.175980e-01      4.728832e-18
    1.182497e-01      4.500835e-18
    1.189050e-01      4.270220e-18
    1.195639e-01      4.051422e-18
    1.202264e-01      3.843834e-18
    1.208927e-01      3.646882e-18
    1.215626e-01      3.830879e-18
    1.222362e-01      4.555675e-18
    1.229136e-01      5.417602e-18
    1.235947e-01      6.442603e-18
    1.242796e-01      7.661533e-18
    1.249683e-01      7.868888e-18
    1.256609e-01      7.905608e-18
    1.263572e-01      7.942499e-18
    1.270574e-01      7.979563e-18
    1.277615e-01      8.111589e-18
    1.284695e-01      8.489289e-18
    1.291814e-01      8.884576e-18
    1.298973e-01      9.298269e-18
    1.306171e-01      9.731225e-18
    1.313409e-01      9.989927e-18
    1.320687e-01      1.017359e-17
    1.328006e-01      1.036063e-17
    1.335365e-01      1.055111e-17
    1.342765e-01      1.071073e-17
    1.350206e-01      1.063093e-17
    1.357688e-01      1.055173e-17
    1.365212e-01      1.047311e-17
    1.372777e-01      1.039508e-17
    1.380384e-01      1.042658e-17
    1.388034e-01      1.055099e-17
    1.395725e-01      1.067689e-17
    1.403460e-01      1.080430e-17
    1.411237e-01      1.093322e-17
    1.419058e-01      1.128440e-17
    1.426921e-01      1.165605e-17
    1.434829e-01      1.203995e-17
    1.442780e-01      1.243649e-17
    1.450775e-01      1.266012e-17
    1.458814e-01      1.258481e-17
    1.466898e-01      1.250995e-17
    1.475027e-01      1.243554e-17
    1.483201e-01      1.236156e-17
    1.491420e-01      1.221073e-17
    1.499685e-01      1.204254e-17
    1.507995e-01      1.187667e-17
    1.516352e-01      1.171308e-17
    1.524755e-01      1.160338e-17
    1.533204e-01      1.168122e-17
    1.541700e-01      1.175958e-17
    1.550244e-01      1.183846e-17
    1.558834e-01      1.191787e-17
    1.567473e-01      1.224878e-17
    1.576159e-01      1.273928e-17
    1.584893e-01      1.324943e-17
    1.593676e-01      1.378000e-17
    1.602507e-01      1.430502e-17
    1.611388e-01      1.437021e-17
    1.620317e-01      1.443570e-17
    1.629296e-01      1.450148e-17
    1.638325e-01      1.456757e-17
    1.647404e-01      1.485016e-17
    1.656533e-01      1.538825e-17
    1.665712e-01      1.594584e-17
    1.674943e-01      1.652363e-17
    1.684225e-01      1.712236e-17
    1.693558e-01      1.708955e-17
    1.702943e-01      1.697858e-17
    1.712379e-01      1.686833e-17
    1.721869e-01      1.675880e-17
    1.731410e-01      1.682052e-17
    1.741005e-01      1.727104e-17
    1.750653e-01      1.773363e-17
    1.760354e-01      1.820860e-17
    1.770109e-01      1.869630e-17
    1.779918e-01      1.894466e-17
    1.789781e-01      1.910151e-17
    1.799700e-01      1.925967e-17
    1.809673e-01      1.941914e-17
    1.819701e-01      1.953008e-17
    1.829785e-01      1.935157e-17
    1.839924e-01      1.917470e-17
    1.850120e-01      1.899944e-17
    1.860373e-01      1.882578e-17
    1.870682e-01      1.887540e-17
    1.881049e-01      1.909829e-17
    1.891472e-01      1.932381e-17
    1.901954e-01      1.955199e-17
    1.912494e-01      1.978287e-17
    1.923092e-01      2.035801e-17
    1.933749e-01      2.095593e-17
    1.944464e-01      2.157141e-17
    1.955240e-01      2.220496e-17
    1.966075e-01      2.267368e-17
    1.976970e-01      2.287602e-17
    1.987925e-01      2.308016e-17
    1.998941e-01      2.328613e-17
    2.010018e-01      2.349394e-17
    2.021157e-01      2.381699e-17
    2.032357e-01      2.416977e-17
    2.043619e-01      2.452777e-17
    2.054944e-01      2.489108e-17
    2.066332e-01      2.524277e-17
    2.077782e-01      2.554451e-17
    2.089296e-01      2.584985e-17
    2.100874e-01      2.615884e-17
    2.112516e-01      2.647153e-17
    2.124222e-01      2.665814e-17
    2.135994e-01      2.677809e-17
    2.147830e-01      2.689858e-17
    2.159733e-01      2.701962e-17
    2.171701e-01      2.714099e-17
    2.183735e-01      2.726034e-17
    2.195837e-01      2.738021e-17
    2.208005e-01      2.750061e-17
    2.220240e-01      2.762154e-17
    2.232544e-01      2.777237e-17
    2.244916e-01      2.795428e-17
    2.257356e-01      2.813739e-17
    2.269865e-01      2.832170e-17
    2.282443e-01      2.850721e-17
    2.295091e-01      2.803970e-17
    2.307810e-01      2.751889e-17
    2.320598e-01      2.700776e-17
    2.333458e-01      2.650612e-17
    2.346389e-01      2.628143e-17
    2.359391e-01      2.660355e-17
    2.372466e-01      2.692962e-17
    2.385613e-01      2.725968e-17
    2.398833e-01      2.759379e-17
    2.412126e-01      2.801117e-17
    2.425493e-01      2.846180e-17
    2.438934e-01      2.891967e-17
    2.452449e-01      2.938491e-17
    2.466039e-01      2.977856e-17
    2.479705e-01      2.978328e-17
    2.493446e-01      2.978800e-17
    2.507264e-01      2.979273e-17
    2.521158e-01      2.979745e-17
    2.535129e-01      3.013879e-17
    2.549177e-01      3.072655e-17
    2.563303e-01      3.132578e-17
    2.577508e-01      3.193669e-17
    2.591791e-01      3.256027e-17
    2.606154e-01      3.335570e-17
    2.620596e-01      3.417055e-17
    2.635118e-01      3.500531e-17
    2.649720e-01      3.586047e-17
    2.664404e-01      3.643533e-17
    2.679168e-01      3.660646e-17
    2.694015e-01      3.677839e-17
    2.708944e-01      3.695114e-17
    2.723955e-01      3.712469e-17
    2.739050e-01      3.765202e-17
    2.754229e-01      3.825453e-17
    2.769491e-01      3.886667e-17
    2.784838e-01      3.948862e-17
    2.800271e-01      4.013149e-17
    2.815788e-01      4.081656e-17
    2.831392e-01      4.151333e-17
    2.847082e-01      4.222199e-17
    2.862859e-01      4.294275e-17
    2.878724e-01      4.371858e-17
    2.894676e-01      4.452906e-17
    2.910717e-01      4.535456e-17
    2.926847e-01      4.619537e-17
    2.943066e-01      4.703123e-17
    2.959375e-01      4.768833e-17
    2.975774e-01      4.835462e-17
    2.992265e-01      4.903022e-17
    3.008846e-01      4.971526e-17
    3.025520e-01      5.041379e-17
    3.042286e-01      5.112587e-17
    3.059145e-01      5.184800e-17
    3.076097e-01      5.258034e-17
    3.093143e-01      5.332302e-17
    3.110284e-01      5.381039e-17
    3.127519e-01      5.428332e-17
    3.144850e-01      5.476042e-17
    3.162278e-01      5.524170e-17
    3.179801e-01      5.571927e-17
    3.197422e-01      5.618623e-17
    3.215141e-01      5.665712e-17
    3.232958e-01      5.713194e-17
    3.250873e-01      5.761075e-17
    3.268888e-01      5.841446e-17
    3.287002e-01      5.932637e-17
    3.305217e-01      6.025251e-17
    3.323533e-01      6.119311e-17
    3.341950e-01      6.218623e-17
    3.360470e-01      6.336024e-17
    3.379092e-01      6.455641e-17
    3.397817e-01      6.577517e-17
    3.416646e-01      6.701693e-17
    3.435579e-01      6.767123e-17
    3.454618e-01      6.793702e-17
    3.473762e-01      6.820385e-17
    3.493011e-01      6.847172e-17
    3.512368e-01      6.877071e-17
    3.531832e-01      7.019382e-17
    3.551403e-01      7.164638e-17
    3.571083e-01      7.312899e-17
    3.590873e-01      7.464229e-17
    3.610771e-01      7.608040e-17
    3.630781e-01      7.741097e-17
    3.650901e-01      7.876482e-17
    3.671132e-01      8.014233e-17
    3.691476e-01      8.154395e-17
    3.711932e-01      8.253666e-17
    3.732502e-01      8.347224e-17
    3.753185e-01      8.441841e-17
    3.773984e-01      8.537531e-17
    3.794897e-01      8.765303e-17
    3.815926e-01      9.351223e-17
    3.837072e-01      9.976309e-17
    3.858336e-01      1.064318e-16
    3.879717e-01      1.135463e-16
    3.901216e-01      1.204078e-16
    3.922835e-01      1.273547e-16
    3.944573e-01      1.347024e-16
    3.966432e-01      1.424740e-16
    3.988412e-01      1.501232e-16
    4.010514e-01      1.537888e-16
    4.032738e-01      1.575440e-16
    4.055085e-01      1.613909e-16
    4.077557e-01      1.653318e-16
    4.100152e-01      1.685444e-16
    4.122873e-01      1.710987e-16
    4.145720e-01      1.736917e-16
    4.168694e-01      1.763240e-16
    4.191795e-01      1.789961e-16
    4.215023e-01      1.756075e-16
    4.238381e-01      1.720103e-16
    4.261868e-01      1.684867e-16
    4.285485e-01      1.650354e-16
    4.309233e-01      1.647961e-16
    4.333113e-01      1.699415e-16
    4.357125e-01      1.752475e-16
    4.381270e-01      1.807192e-16
    4.405549e-01      1.863617e-16
    4.429962e-01      1.907652e-16
    4.454511e-01      1.948954e-16
    4.479195e-01      1.991151e-16
    4.504017e-01      2.034261e-16
    4.528976e-01      2.073419e-16
    4.554073e-01      2.094820e-16
    4.579310e-01      2.116443e-16
    4.604686e-01      2.138288e-16
    4.630203e-01      2.160360e-16
    4.655861e-01      2.173760e-16
    4.681661e-01      2.181991e-16
    4.707605e-01      2.190253e-16
    4.733692e-01      2.198546e-16
    4.759924e-01      2.207276e-16
    4.786301e-01      2.224127e-16
    4.812824e-01      2.241106e-16
    4.839494e-01      2.258215e-16
    4.866313e-01      2.275454e-16
    4.893279e-01      2.279892e-16
    4.920395e-01      2.269605e-16
    4.947662e-01      2.259365e-16
    4.975079e-01      2.249171e-16
    5.002649e-01      2.239023e-16
    5.030371e-01      2.277978e-16
    5.058247e-01      2.324181e-16
    5.086277e-01      2.371320e-16
    5.114463e-01      2.419416e-16
    5.142804e-01      2.459719e-16
    5.171303e-01      2.480348e-16
    5.199960e-01      2.501149e-16
    5.228776e-01      2.522124e-16
    5.257751e-01      2.543276e-16
    5.286887e-01      2.557410e-16
    5.316184e-01      2.568842e-16
    5.345644e-01      2.580324e-16
    5.375266e-01      2.591858e-16
    5.405054e-01      2.605246e-16
    5.435006e-01      2.629829e-16
    5.465124e-01      2.654644e-16
    5.495409e-01      2.679693e-16
    5.525862e-01      2.704979e-16
    5.556483e-01      2.736020e-16
    5.587274e-01      2.771832e-16
    5.618236e-01      2.808113e-16
    5.649370e-01      2.844868e-16
    5.680676e-01      2.882105e-16
    5.712155e-01      2.918109e-16
    5.743809e-01      2.954523e-16
    5.775638e-01      2.991392e-16
    5.807644e-01      3.028720e-16
    5.839827e-01      3.053871e-16
    5.872189e-01      3.059866e-16
    5.904729e-01      3.065872e-16
    5.937450e-01      3.071891e-16
    5.970353e-01      3.077921e-16
    6.003438e-01      3.094654e-16
    6.036706e-01      3.113936e-16
    6.070158e-01      3.133339e-16
    6.103796e-01      3.152862e-16
    6.137620e-01      3.169490e-16
    6.171632e-01      3.176227e-16
    6.205832e-01      3.182978e-16
    6.240221e-01      3.189743e-16
    6.274802e-01      3.196523e-16
    6.309573e-01      3.215563e-16
    6.344538e-01      3.241337e-16
    6.379696e-01      3.267317e-16
    6.415049e-01      3.293505e-16
    6.450598e-01      3.317442e-16
    6.486344e-01      3.308596e-16
    6.522288e-01      3.299773e-16
    6.558432e-01      3.290974e-16
    6.594775e-01      3.282198e-16
    6.631320e-01      3.311238e-16
    6.668068e-01      3.380997e-16
    6.705019e-01      3.452225e-16
    6.742175e-01      3.524954e-16
    6.779536e-01      3.599214e-16
    6.817105e-01      3.644999e-16
    6.854882e-01      3.688244e-16
    6.892869e-01      3.732002e-16
    6.931065e-01      3.776280e-16
    6.969474e-01      3.807981e-16
    7.008095e-01      3.812656e-16
    7.046931e-01      3.817336e-16
    7.085981e-01      3.822022e-16
    7.125248e-01      3.826714e-16
    7.164733e-01      3.884114e-16
    7.204436e-01      3.961001e-16
    7.244360e-01      4.039410e-16
    7.284504e-01      4.119372e-16
    7.324871e-01      4.201669e-16
    7.365462e-01      4.289582e-16
    7.406278e-01      4.379335e-16
    7.447320e-01      4.470966e-16
    7.488589e-01      4.564514e-16
    7.530087e-01      4.594873e-16
    7.571815e-01      4.578597e-16
    7.613774e-01      4.562379e-16
    7.655966e-01      4.546218e-16
    7.698392e-01      4.530115e-16
    7.741052e-01      4.541868e-16
    7.783949e-01      4.553683e-16
    7.827084e-01      4.565529e-16
    7.870458e-01      4.577406e-16
    7.914072e-01      4.626226e-16
    7.957928e-01      4.728150e-16
    8.002027e-01      4.832319e-16
    8.046370e-01      4.938783e-16
    8.090959e-01      5.047593e-16
    8.135795e-01      5.107301e-16
    8.180880e-01      5.157541e-16
    8.226214e-01      5.208275e-16
    8.271800e-01      5.259508e-16
    8.317638e-01      5.292815e-16
    8.363730e-01      5.272314e-16
    8.410078e-01      5.251892e-16
    8.456682e-01      5.231549e-16
    8.503545e-01      5.211286e-16
    8.550667e-01      5.265123e-16
    8.598051e-01      5.356281e-16
    8.645697e-01      5.449018e-16
    8.693607e-01      5.543360e-16
    8.741783e-01      5.634631e-16
    8.790225e-01      5.679980e-16
    8.838936e-01      5.725694e-16
    8.887917e-01      5.771776e-16
    8.937170e-01      5.818229e-16
    8.986695e-01      5.858297e-16
    9.036495e-01      5.892102e-16
    9.086570e-01      5.926103e-16
    9.136924e-01      5.960299e-16
    9.187556e-01      5.994693e-16
    9.238469e-01      6.095820e-16
    9.289664e-01      6.203921e-16
    9.341143e-01      6.313939e-16
    9.392907e-01      6.425909e-16
    9.444957e-01      6.523638e-16
    9.497297e-01      6.591915e-16
    9.549926e-01      6.660907e-16
    9.602847e-01      6.730621e-16
    9.656061e-01      6.801064e-16
    9.709570e-01      6.852226e-16
    9.763376e-01      6.897592e-16
    9.817479e-01      6.943259e-16
    9.871883e-01      6.989227e-16
    9.926588e-01      7.033490e-16
    9.981596e-01      7.069045e-16
    1.003691e+00      7.104778e-16
    1.009253e+00      7.140693e-16
    1.014846e+00      7.176789e-16
    1.020469e+00      7.204641e-16
    1.026124e+00      7.227014e-16
    1.031811e+00      7.249457e-16
    1.037528e+00      7.271969e-16
    1.043278e+00      7.294550e-16
    1.049059e+00      7.317149e-16
    1.054873e+00      7.339818e-16
    1.060718e+00      7.362558e-16
    1.066596e+00      7.385368e-16
    1.072507e+00      7.408247e-16
    1.078450e+00      7.431197e-16
    1.084426e+00      7.454218e-16
    1.090436e+00      7.477310e-16
    1.096478e+00      7.500474e-16
    1.102554e+00      7.523711e-16
    1.108664e+00      7.547020e-16
    1.114808e+00      7.570402e-16
    1.120986e+00      7.593856e-16
    1.127197e+00      7.617383e-16
    1.133444e+00      7.640982e-16
    1.139725e+00      7.664655e-16
    1.146041e+00      7.688401e-16
    1.152391e+00      7.712220e-16
    1.158777e+00      7.736113e-16
    1.165199e+00      7.760079e-16
    1.171656e+00      7.784120e-16
    1.178148e+00      7.808235e-16
    1.184677e+00      7.832425e-16
    1.191242e+00      7.856689e-16
    1.197843e+00      7.881029e-16
    1.204481e+00      7.905444e-16
    1.211156e+00      7.929934e-16
    1.217867e+00      7.954502e-16
    1.224616e+00      7.979146e-16
    1.231402e+00      8.003866e-16
    1.238226e+00      8.028663e-16
    1.245088e+00      8.053537e-16
    1.251988e+00      8.077611e-16
    1.258925e+00      8.101711e-16
    1.265902e+00      8.125883e-16
    1.272917e+00      8.150126e-16
    1.279971e+00      8.165067e-16
    1.287064e+00      8.163945e-16
    1.294196e+00      8.162823e-16
    1.301368e+00      8.161702e-16
    1.308579e+00      8.160581e-16
    1.315831e+00      8.156827e-16
    1.323122e+00      8.152362e-16
    1.330454e+00      8.147899e-16
    1.337827e+00      8.143439e-16
    1.345241e+00      8.138981e-16
    1.352695e+00      8.134526e-16
    1.360191e+00      8.130073e-16
    1.367729e+00      8.125623e-16
    1.375308e+00      8.121175e-16
    1.382929e+00      8.116729e-16
    1.390593e+00      8.112286e-16
    1.398299e+00      8.107845e-16
    1.406048e+00      8.103407e-16
    1.413839e+00      8.098971e-16
    1.421674e+00      8.094538e-16
    1.429552e+00      8.090107e-16
    1.437474e+00      8.085679e-16
    1.445440e+00      8.081253e-16
    1.453450e+00      8.076829e-16
    1.461504e+00      8.072408e-16
    1.469603e+00      8.067990e-16
    1.477747e+00      8.063574e-16
    1.485936e+00      8.059160e-16
    1.494170e+00      8.054748e-16
    1.502450e+00      8.050339e-16
    1.510776e+00      8.045932e-16
    1.519148e+00      8.041528e-16
    1.527566e+00      8.037126e-16
    1.536031e+00      8.032726e-16
    1.544543e+00      8.028330e-16
    1.553102e+00      8.023935e-16
    1.561709e+00      8.019543e-16
    1.570363e+00      8.015153e-16
    1.579065e+00      8.010765e-16
    1.587815e+00      8.006380e-16
    1.596614e+00      8.001997e-16
    1.605462e+00      7.997286e-16
    1.614359e+00      7.990450e-16
    1.623305e+00      7.983620e-16
    1.632300e+00      7.976796e-16
    1.641345e+00      7.969978e-16
    1.650441e+00      7.953455e-16
    1.659587e+00      7.929140e-16
    1.668784e+00      7.904899e-16
    1.678031e+00      7.880732e-16
    1.687330e+00      7.856639e-16
    1.696680e+00      7.827625e-16
    1.706082e+00      7.798572e-16
    1.715537e+00      7.769626e-16
    1.725043e+00      7.740788e-16
    1.734603e+00      7.712056e-16
    1.744215e+00      7.683431e-16
    1.753881e+00      7.654911e-16
    1.763600e+00      7.626498e-16
    1.773373e+00      7.598190e-16
    1.783200e+00      7.569987e-16
    1.793081e+00      7.541888e-16
    1.803018e+00      7.513894e-16
    1.813009e+00      7.486004e-16
    1.823056e+00      7.458218e-16
    1.833158e+00      7.430535e-16
    1.843317e+00      7.402954e-16
    1.853532e+00      7.375476e-16
    1.863803e+00      7.348100e-16
    1.874131e+00      7.320826e-16
    1.884517e+00      7.293653e-16
    1.894960e+00      7.266582e-16
    1.905461e+00      7.239610e-16
    1.916020e+00      7.212739e-16
    1.926637e+00      7.185966e-16
    1.937314e+00      7.159293e-16
    1.948050e+00      7.132719e-16
    1.958845e+00      7.106244e-16
    1.969700e+00      7.079867e-16
    1.980615e+00      7.053589e-16
    1.991590e+00      7.027408e-16
    2.002627e+00      7.001325e-16
    2.013724e+00      6.975338e-16
    2.024883e+00      6.949448e-16
    2.036104e+00      6.923653e-16
    2.047387e+00      6.897954e-16
    2.058733e+00      6.872350e-16
    2.070141e+00      6.844417e-16
    2.081613e+00      6.811448e-16
    2.093148e+00      6.778638e-16
    2.104747e+00      6.745986e-16
    2.116411e+00      6.713491e-16
    2.128139e+00      6.662404e-16
    2.139932e+00      6.605098e-16
    2.151791e+00      6.548285e-16
    2.163715e+00      6.491961e-16
    2.175705e+00      6.434948e-16
    2.187762e+00      6.372149e-16
    2.199885e+00      6.309962e-16
    2.212076e+00      6.248383e-16
    2.224334e+00      6.187404e-16
    2.236660e+00      6.127020e-16
    2.249055e+00      6.067226e-16
    2.261518e+00      6.008015e-16
    2.274050e+00      5.949382e-16
    2.286652e+00      5.891321e-16
    2.299323e+00      5.833827e-16
    2.312065e+00      5.776893e-16
    2.324877e+00      5.720516e-16
    2.337760e+00      5.664689e-16
    2.350715e+00      5.609406e-16
    2.363742e+00      5.554663e-16
    2.376840e+00      5.500453e-16
    2.390012e+00      5.446773e-16
    2.403256e+00      5.393617e-16
    2.416573e+00      5.350023e-16
    2.429965e+00      5.308623e-16
    2.443431e+00      5.267542e-16
    2.456971e+00      5.226779e-16
    2.470586e+00      5.194019e-16
    2.484277e+00      5.184646e-16
    2.498044e+00      5.175291e-16
    2.511886e+00      5.165953e-16
    2.525806e+00      5.156631e-16
    2.539803e+00      5.213883e-16
    2.553877e+00      5.305715e-16
    2.568029e+00      5.399166e-16
    2.582260e+00      5.494262e-16
    2.596570e+00      5.585612e-16
    2.610959e+00      5.619725e-16
    2.625427e+00      5.654046e-16
    2.639976e+00      5.688577e-16
    2.654606e+00      5.723319e-16
    2.669316e+00      5.704208e-16
    2.684108e+00      5.632579e-16
    2.698982e+00      5.561849e-16
    2.713938e+00      5.492007e-16
    2.728978e+00      5.423042e-16
    2.744100e+00      5.389603e-16
    2.759307e+00      5.359285e-16
    2.774598e+00      5.329137e-16
    2.789973e+00      5.299159e-16
    2.805434e+00      5.267439e-16
    2.820980e+00      5.232239e-16
    2.836612e+00      5.197275e-16
    2.852332e+00      5.162543e-16
    2.868138e+00      5.128044e-16
    2.884032e+00      5.089550e-16
    2.900013e+00      5.050015e-16
    2.916084e+00      5.010788e-16
    2.932243e+00      4.971865e-16
    2.948492e+00      4.945889e-16
    2.964831e+00      4.978704e-16
    2.981261e+00      5.011736e-16
    2.997782e+00      5.044988e-16
    3.014394e+00      5.078460e-16
    3.031098e+00      5.104614e-16
    3.047895e+00      5.125773e-16
    3.064785e+00      5.147021e-16
    3.081768e+00      5.168356e-16
    3.098846e+00      5.187680e-16
    3.116018e+00      5.066562e-16
    3.133286e+00      4.948271e-16
    3.150649e+00      4.832742e-16
    3.168108e+00      4.719911e-16
    3.185664e+00      4.778928e-16
    3.203318e+00      5.072535e-16
    3.221069e+00      5.384181e-16
    3.238918e+00      5.714974e-16
    3.256867e+00      6.066089e-16
    3.274915e+00      6.043343e-16
    3.293063e+00      5.954506e-16
    3.311311e+00      5.866975e-16
    3.329661e+00      5.780731e-16
    3.348112e+00      5.667771e-16
    3.366666e+00      5.483505e-16
    3.385322e+00      5.305229e-16
    3.404082e+00      5.132749e-16
    3.422946e+00      4.965876e-16
    3.441914e+00      4.943761e-16
    3.460987e+00      4.985833e-16
    3.480166e+00      5.028262e-16
    3.499452e+00      5.071052e-16
    3.518844e+00      5.083423e-16
    3.538344e+00      4.845210e-16
    3.557951e+00      4.618159e-16
    3.577668e+00      4.401748e-16
    3.597493e+00      4.195478e-16
    3.617429e+00      4.068807e-16
    3.637475e+00      4.008247e-16
    3.657632e+00      3.948588e-16
    3.677901e+00      3.889818e-16
    3.698282e+00      3.831922e-16
    3.718776e+00      3.980662e-16
    3.739383e+00      4.148252e-16
    3.760105e+00      4.322898e-16
    3.780942e+00      4.504897e-16
    3.801894e+00      4.579504e-16
    3.822962e+00      4.456416e-16
    3.844147e+00      4.336636e-16
    3.865449e+00      4.220075e-16
    3.886870e+00      4.106647e-16
    3.908409e+00      4.284028e-16
    3.930067e+00      4.557174e-16
    3.951846e+00      4.847736e-16
    3.973745e+00      5.156824e-16
    3.995766e+00      5.363935e-16
    4.017908e+00      5.098396e-16
    4.040173e+00      4.846002e-16
    4.062562e+00      4.606103e-16
    4.085075e+00      4.378080e-16
    4.107712e+00      4.269512e-16
    4.130475e+00      4.230286e-16
    4.153364e+00      4.191420e-16
    4.176380e+00      4.152911e-16
    4.199523e+00      4.115985e-16
    4.222795e+00      4.111949e-16
    4.246196e+00      4.107917e-16
    4.269726e+00      4.103889e-16
    4.293387e+00      4.099865e-16
    4.317178e+00      4.077866e-16
    4.341102e+00      4.034641e-16
    4.365158e+00      3.991875e-16
    4.389348e+00      3.949561e-16
    4.413671e+00      3.907696e-16
    4.438130e+00      3.672058e-16
    4.462724e+00      3.424883e-16
    4.487454e+00      3.194346e-16
    4.512321e+00      2.979327e-16
    4.537326e+00      2.866216e-16
    4.562470e+00      2.972950e-16
    4.587753e+00      3.083658e-16
    4.613176e+00      3.198489e-16
    4.638740e+00      3.317596e-16
    4.664445e+00      3.521711e-16
    4.690293e+00      3.773884e-16
    4.716285e+00      4.044113e-16
    4.742420e+00      4.333692e-16
    4.768700e+00      4.565150e-16
    4.795126e+00      4.281720e-16
    4.821698e+00      4.015887e-16
    4.848417e+00      3.766559e-16
    4.875285e+00      3.532710e-16
    4.902301e+00      3.442718e-16
    4.929467e+00      3.463122e-16
    4.956784e+00      3.483647e-16
    4.984252e+00      3.504294e-16
    5.011872e+00      3.525063e-16
    5.039646e+00      3.558372e-16
    5.067573e+00      3.592445e-16
    5.095655e+00      3.626845e-16
    5.123892e+00      3.661573e-16
    5.152286e+00      3.698723e-16
    5.180838e+00      3.739636e-16
    5.209547e+00      3.781002e-16
    5.238416e+00      3.822826e-16
    5.267445e+00      3.865112e-16
    5.296634e+00      3.918569e-16
    5.325986e+00      3.975442e-16
    5.355500e+00      4.033142e-16
    5.385177e+00      4.091678e-16
    5.415019e+00      4.154061e-16
    5.445027e+00      4.228147e-16
    5.475200e+00      4.303554e-16
    5.505541e+00      4.380307e-16
    5.536050e+00      4.458427e-16
    5.566728e+00      4.541451e-16
    5.597576e+00      4.628039e-16
    5.628595e+00      4.716277e-16
    5.659786e+00      4.806198e-16
    5.691150e+00      4.907209e-16
    5.722687e+00      5.169022e-16
    5.754399e+00      5.444803e-16
    5.786287e+00      5.735298e-16
    5.818352e+00      6.041291e-16
    5.850595e+00      6.601466e-16
    5.883016e+00      7.510635e-16
    5.915616e+00      8.545017e-16
    5.948398e+00      9.721856e-16
    5.981361e+00      1.106077e-15
    6.014507e+00      1.293413e-15
    6.047836e+00      1.517368e-15
    6.081350e+00      1.780101e-15
    6.115050e+00      2.088326e-15
    6.148936e+00      2.375699e-15
    6.183011e+00      2.526308e-15
    6.217274e+00      2.686465e-15
    6.251727e+00      2.856776e-15
    6.286371e+00      3.037883e-15
    6.321207e+00      2.870573e-15
    6.356236e+00      2.597484e-15
    6.391459e+00      2.350374e-15
    6.426877e+00      2.126773e-15
    6.462492e+00      1.941050e-15
    6.498304e+00      1.859837e-15
    6.534314e+00      1.782022e-15
    6.570524e+00      1.707463e-15
    6.606934e+00      1.636023e-15
    6.643547e+00      1.628506e-15
    6.680362e+00      1.668608e-15
    6.717381e+00      1.709699e-15
    6.754606e+00      1.751801e-15
    6.792036e+00      1.794940e-15
    6.829674e+00      1.883701e-15
    6.867521e+00      1.977472e-15
    6.905577e+00      2.075911e-15
    6.943845e+00      2.179251e-15
    6.982324e+00      2.257214e-15
    7.021017e+00      2.292388e-15
    7.059924e+00      2.328109e-15
    7.099046e+00      2.364387e-15
    7.138386e+00      2.401230e-15
    7.177943e+00      2.562941e-15
    7.217719e+00      2.764744e-15
    7.257717e+00      2.982437e-15
    7.297935e+00      3.217271e-15
    7.338377e+00      3.501200e-15
    7.379042e+00      3.916147e-15
    7.419933e+00      4.380272e-15
    7.461051e+00      4.899403e-15
    7.502396e+00      5.480060e-15
    7.543971e+00      5.836914e-15
    7.585776e+00      6.062934e-15
    7.627812e+00      6.297706e-15
    7.670082e+00      6.541569e-15
    7.712586e+00      6.753650e-15
    7.755325e+00      6.497595e-15
    7.798301e+00      6.251247e-15
    7.841515e+00      6.014240e-15
    7.884969e+00      5.786218e-15
    7.928664e+00      5.468437e-15
    7.972600e+00      5.075977e-15
    8.016781e+00      4.711683e-15
    8.061206e+00      4.373534e-15
    8.105877e+00      4.059653e-15
