ALMA_source_name,Band,PWV,SB_name,Vel.res.,Ang.res.,RA,Dec,FOV,Int.Time,Total.Time,Cont_sens_mJybeam,Line_sens_10kms_mJybeam,Obs.date,Bandwidth,Freq,Freq.sup.,antenna_arrays
ad3a-25792,3,5.0635114,ad3a-257_b_03_TM1,905.8752328935246,0.6465583654097534,258.4872999999932,-40.256300000000174,0.01759516796707359,30.24,58146.543292,0.1568677351892549,4.9427646103775436,2019-03-02,937500000.0,86.24338609960785,"[85.41..85.87GHz,294.68kHz,5mJy/beam@10km/s,387.2uJy/beam@native, XX YY] U [85.77..86.71GHz,294.68kHz,4.9mJy/beam@10km/s,273.8uJy/beam@native, XX YY] U [86.61..87.08GHz,294.68kHz,4.9mJy/beam@10km/s,387.3uJy/beam@native, XX YY] U [97.51..98.45GHz,294.68kHz,4.5mJy/beam@10km/s,267.6uJy/beam@native, XX YY]",A001:DV07 A007:DV05 A008:DA42 A015:DA64 A016:DA44 A022:DV23 A023:DA41 A024:DA49 A027:DV06 A033:DA53 A035:DA47 A042:DV08 A043:DA60 A044:DV11 A045:DV01 A058:DA43 A060:DV17 A062:DV10 A069:DV16 A070:DV22 A072:DV20 A074:DV09 A075:DA52 A076:DA59 A082:DV24 A083:DA48 A085:DA63 A086:DV12 A087:DV25 A088:DV04 A089:DA61 A091:DA58 A092:DV14 A093:DA57 A094:DV19 A096:DA55 A101:DA62 A104:DA51 A105:DV02 A108:DA50 A111:DA46 A134:DV03 A135:DA45 T702:PM03
3C279,6,1.8,3C279_c_06_7M,41071.351813810434,5.477108219319714,194.04652764469665,-5.789311806865371,0.012541201276633149,453.6,59321.207346,0.5006379369326249,16.383400113635002,2022-04-22,2000000000.0,213.0979923050498,"[212.11..214.09GHz,31250.00kHz,16.4mJy/beam@10km/s,976.7uJy/beam@native, XX YY] U [214.11..216.09GHz,31250.00kHz,17mJy/beam@10km/s,1mJy/beam@native, XX YY] U [226.11..228.09GHz,31250.00kHz,16.1mJy/beam@10km/s,992.5uJy/beam@native, XX YY] U [228.11..230.09GHz,31250.00kHz,16.5mJy/beam@10km/s,1mJy/beam@native, XX YY]",J501:CM10 J503:CM03 J504:CM12 J506:CM05 N601:CM07 N604:CM11 N606:CM06
ESO548-G081,6,0.46977594,ESO548-G_a_06_TM1,2541.9463428241684,0.0575139778538291,55.51546499002108,-21.244311441981242,0.006883029615772016,1542.24,60248.314972,0.014137273719111493,0.42710514090432694,2024-11-08,2000000000.0,241.49364859316296,"[225.76..227.63GHz,1938.48kHz,438.2uJy/beam@10km/s,27.8uJy/beam@native, XX YY] U [226.76..228.63GHz,1938.48kHz,437.4uJy/beam@10km/s,27.8uJy/beam@native, XX YY] U [240.50..242.49GHz,31250.00kHz,427.1uJy/beam@10km/s,27.1uJy/beam@native, XX YY] U [242.25..244.23GHz,31250.00kHz,482.1uJy/beam@10km/s,30.7uJy/beam@native, XX YY]",A042:DV04 A070:DV18 A073:DV09 A074:DV14 A075:DA54 A076:DA58 A082:DA48 A083:DA41 A085:DA53 A086:DV07 A087:DV08 A088:DV22 A089:DA50 A090:DA61 A091:DA43 A092:DV05 A094:DA57 A096:DV06 A101:DA45 A104:DV19 A105:DV15 A108:DV16 A110:DA64 A111:DV24 A115:DA63 A116:DV17 A118:DV10 A120:DA44 A121:DV12 A122:DA46 A125:DA65 A126:DV25 A127:DV01 A128:DA60 A129:DA42 A130:DV02 A131:DV11 A132:DA56 A133:DA49 A134:DA55 A135:PM04 P401:DA52 P410:DV20 S301:DV21 T702:PM03 T703:PM01 W207:DA62 W210:DV23
RHS61,3,1.5419731,RHS61_a_03_TM1,90528.58123830995,0.12216951552325978,351.4760409726257,21.887186309330954,0.016589752482763943,3846.528,60220.060522,0.0117002142443637,0.5814475434762522,2024-10-19,2000000000.0,104.47809012367472,"[89.53..91.51GHz,31250.00kHz,585.7uJy/beam@10km/s,22.8uJy/beam@native, XX YY] U [91.49..93.47GHz,31250.00kHz,580.9uJy/beam@10km/s,22.8uJy/beam@native, XX YY] U [101.53..103.51GHz,31250.00kHz,577.3uJy/beam@10km/s,23.9uJy/beam@native, XX YY] U [103.49..105.47GHz,31250.00kHz,581.4uJy/beam@10km/s,24.3uJy/beam@native, XX YY]",A027:DV03 A042:DV04 A074:DV14 A075:DA54 A076:DA58 A082:DA48 A083:DA41 A085:DA53 A086:DV07 A087:DV08 A088:DV22 A089:DA50 A090:DA61 A091:DA43 A092:DV05 A094:DA57 A096:DV06 A104:DV19 A105:DV15 A108:DV16 A110:DA64 A111:DV24 A115:DA63 A116:DV17 A118:DV10 A120:DA44 A121:DV12 A122:DA46 A123:DA51 A124:DA47 A125:DA65 A126:DV25 A128:DA60 A129:DA42 A130:DV02 A131:DV11 A132:DA56 A133:DA49 A134:DA55 P401:DA52 P404:DV09 P410:DV20 S301:DV21 S307:DV18 W207:DA62 W210:DV23
Q0119-286,3,1.1231345,Q0119-28_a_03_TM1,90528.58123830995,0.10500930932308418,20.464641888034265,-28.349388695874165,0.01658899916607204,5152.895,60221.230321,0.008845534769559082,0.4321915545945557,2024-10-19,2000000000.0,104.4829612625746,"[89.53..91.52GHz,31250.00kHz,447.1uJy/beam@10km/s,17.4uJy/beam@native, XX YY] U [91.49..93.47GHz,31250.00kHz,444.4uJy/beam@10km/s,17.5uJy/beam@native, XX YY] U [101.53..103.52GHz,31250.00kHz,433.5uJy/beam@10km/s,17.9uJy/beam@native, XX YY] U [103.49..105.48GHz,31250.00kHz,432.2uJy/beam@10km/s,18uJy/beam@native, XX YY]",A027:DV03 A042:DV04 A074:DV14 A075:DA54 A076:DA58 A082:DA48 A083:DA41 A085:DA53 A086:DV07 A087:DV08 A088:DV22 A089:DA50 A090:DA61 A091:DA43 A092:DV05 A094:DA57 A096:DV06 A104:DV19 A105:DV15 A108:DV16 A110:DA64 A111:DV24 A115:DA63 A116:DV17 A118:DV10 A120:DA44 A121:DV12 A122:DA46 A123:DA51 A124:DA47 A125:DA65 A126:DV25 A128:DA60 A129:DA42 A130:DV02 A131:DV11 A132:DA56 A133:DA49 A134:DA55 P401:DA52 P404:DV09 P410:DV20 S301:DV21 S307:DV18 W207:DA62 W210:DV23
J1306.4-4025A,6,0.4664956,J1306.4-_a_06_TM1,10278.8441361885,0.2732801046894417,196.60874999996076,-40.41472222222962,0.00731159694048593,876.96,58418.588236,0.02043589863383186,0.6542044972798298,2019-11-09,1875000000.0,226.97902152857148,"[212.73..214.60GHz,7812.01kHz,669.9uJy/beam@10km/s,41.3uJy/beam@native, XX YY] U [214.43..216.30GHz,7812.01kHz,667.8uJy/beam@10km/s,41.3uJy/beam@native, XX YY] U [226.05..227.91GHz,7812.01kHz,654.2uJy/beam@10km/s,41.6uJy/beam@native, XX YY] U [227.85..229.71GHz,7812.01kHz,617.4uJy/beam@10km/s,39.4uJy/beam@native, XX YY]",A001:DA44 A007:DV05 A008:DV07 A011:DV21 A015:DA64 A016:DV11 A023:DA42 A024:DA49 A027:DV06 A035:DA43 A042:DV08 A043:DA60 A044:DV03 A045:DV01 A047:DV15 A049:DA47 A060:DV17 A066:DV04 A069:DV16 A070:DA48 A072:DV20 A073:DA54 A074:DV09 A075:DV18 A076:DA59 A082:DA52 A083:DV22 A085:DA63 A086:DV25 A088:DV24 A089:DA57 A090:DA58 A092:DV12 A093:DV19 A094:DA61 A096:DA46 A101:DA51 A104:DV02 A105:DA50 A108:DA55 A111:DV13 A134:DA45 A135:DA62
J1005.9-2305,6,1.2900614,J1005.9-_a_06_TM1,10250.737971150435,0.279750284137078,151.48070833328046,-23.05694444445655,0.007291705033914384,393.12,58425.406479,0.03660149854958657,1.1796149001952314,2019-11-07,1875000000.0,227.58803535069245,"[213.32..215.19GHz,7812.01kHz,1.2mJy/beam@10km/s,71.4uJy/beam@native, XX YY] U [215.02..216.89GHz,7812.01kHz,1.2mJy/beam@10km/s,71.5uJy/beam@native, XX YY] U [226.65..228.52GHz,7812.01kHz,1.2mJy/beam@10km/s,75.1uJy/beam@native, XX YY] U [228.46..230.33GHz,7812.01kHz,1.2mJy/beam@10km/s,75.1uJy/beam@native, XX YY]",A001:DA44 A007:DV05 A008:DV07 A011:DV21 A015:DA64 A016:DV11 A022:DV23 A024:DA49 A027:DV06 A033:DA53 A035:DA43 A042:DV08 A043:DA60 A044:DV03 A045:DV01 A047:DV15 A049:DA47 A060:DV17 A062:DV10 A066:DV04 A068:DA65 A069:DV16 A070:DA48 A072:DV20 A073:DA54 A074:DV09 A075:DV18 A076:DA59 A082:DA52 A085:DA63 A086:DV25 A087:DV14 A089:DA57 A090:DA58 A091:DA56 A092:DV12 A093:DV19 A094:DA61 A096:DA46 A101:DA51 A104:DV02 A105:DA50 A108:DA55 A111:DV13 A134:DA45 A135:DA62
IRAS_F23411+0228,3,1.676803,IRAS_F23_a_03_TE,2798.0221576817694,0.4363092751640041,355.9154166666374,2.751583333334491,0.015322948153919934,2056.32,57935.413146,0.03707599518748074,0.8555683322362123,2018-03-06,1875000000.0,105.55971440011862,"[104.62..106.50GHz,976.56kHz,855.6uJy/beam@10km/s,37.1uJy/beam@native, XX YY]",A001:DA59 A002:DA49 A004:DA41 A006:DV15 A007:DV12 A008:DV06 A009:DV18 A014:DV09 A015:DA61 A015:DV04 A017:DV22 A023:DA51 A034:DA46 A064:DV13 A068:DV13 A069:DA55 A070:DA48 A071:DA52 A072:DA53 A073:DA54 A075:DV11 A075:DV24 A076:DA52 A076:DV17 A079:DA54 A079:DA64 A081:DA53 A084:DV04 A084:DV07 A085:DA47 A085:DA56 A086:DV01 A086:DV11 A087:DV10 A088:DA57 A089:DV06 A090:DV24 A091:DA45 A091:DA63 A092:DV14 A092:DV17 A093:DV20 A094:DA45 A095:DV10 A095:DV25 A096:DA65 A096:DV09 A097:DA60 A097:DV03 A099:DA55 A099:DA63 A100:DA56 A100:DA65 A101:DA60 A101:DA62 A102:DV16 A103:DA62 A103:DV16 A104:DA58 A104:DV14 A111:DV05 A111:PM02 A113:DV15 A124:DA51 A129:DA46 A134:DA44 
CenA,3,2.592331,"CenA, HCO+, HCN, C2H, HNCO EXT",410.5275528101471,1.4957088558046825,201.365063,-43.01911200000001,0.01835970398300521,3024.0,56055.264465,0.09172923892808832,1.6281340949396241,2015-02-12,234375000.0,89.02811900646714,"[87.05..87.29GHz,122.07kHz,1.7mJy/beam@10km/s,184.1uJy/beam@native, XX YY] U [87.65..87.88GHz,122.07kHz,1.6mJy/beam@10km/s,183.2uJy/beam@native, XX YY] U [88.36..88.59GHz,122.07kHz,1.6mJy/beam@10km/s,183.2uJy/beam@native, XX YY] U [88.91..89.15GHz,122.07kHz,1.6mJy/beam@10km/s,183.3uJy/beam@native, XX YY]",A011:DV12 A021:DV08 A025:DV14 A045:DV11 A046:DV09 A053:DV18 A068:DA44 A069:DV16 A071:DV10 A072:DV13 A074:DV15 A075:DA43 A077:DV02 A082:DV05 A138:DV17 T702:PM02
IRAS 20551-4250,7,1.0121611,IRAS 20551-4250a,825.7948743529341,0.41149104042478085,314.611663,-42.650086,0.0046652149819860446,2419.2,56134.270418,0.10561231371055121,2.635379181179847,2014-01-16,1875000000.0,341.82016202284774,"[338.93..340.82GHz,976.56kHz,2.7mJy/beam@10km/s,210.3uJy/beam@native, XX YY] U [340.87..342.77GHz,976.56kHz,2.6mJy/beam@10km/s,205.5uJy/beam@native, XX YY] U [350.92..352.82GHz,976.56kHz,2.7mJy/beam@10km/s,214.6uJy/beam@native, XX YY] U [352.62..354.52GHz,976.56kHz,2.7mJy/beam@10km/s,214.9uJy/beam@native, XX YY]",A003:DA41 A004:DV04 A008:DV19 A011:DV12 A021:DV08 A025:DV14 A045:DV11 A046:DV09 A050:DA42 A053:DV18 A067:DA46 A068:DA44 A069:DV16 A070:DA45 A071:DV10 A072:DV13 A074:DV15 A075:DA43 A076:PM03 A077:DV02 A082:DV05 A137:DV03 A138:DV17 T702:PM02 T704:PM01
SDSSJ1356+1026,3,1.979331,Band3SDSSJ1356,90396.55487701946,1.351605737907743,209.19208333333333,10.435833333333335,0.01672036850275552,3084.48,56138.086476,0.04072130679250456,1.4460160207164037,2013-10-04,2000000000.0,90.83097885414179,"[89.84..91.83GHz,31250.00kHz,1.4mJy/beam@10km/s,56.3uJy/beam@native, XX YY] U [101.65..103.64GHz,31250.00kHz,1.4mJy/beam@10km/s,59uJy/beam@native, XX YY]",A003:DA41 A004:DV04 A008:DV19 A011:DV12 A020:DV20 A021:DV08 A025:DV14 A045:DV11 A046:DV09 A050:DA42 A053:DV18 A067:DA46 A068:DA44 A069:DV16 A070:DA45 A071:DV10 A072:DV13 A074:DV15 A075:DA43 A076:DV07 A076:PM03 A077:DV02 A080:DV21 A082:DV05 A137:DV03 A138:DV17 T702:PM02 T704:PM01
Sombrero,3,0.86045265,Sombrero band-3a,92131.06480744491,1.653466623927847,189.99763271,-11.623054280000002,0.017262003842309647,10.08,56080.919411,0.3311950534515696,16.865377089982875,2013-10-30,2000000000.0,88.63919604287221,"[85.71..87.69GHz,31250.00kHz,17.2mJy/beam@10km/s,654.8uJy/beam@native, XX YY] U [87.65..89.63GHz,31250.00kHz,16.9mJy/beam@10km/s,648.5uJy/beam@native, XX YY] U [97.71..99.69GHz,31250.00kHz,16.1mJy/beam@10km/s,653uJy/beam@native, XX YY] U [99.71..101.69GHz,31250.00kHz,17mJy/beam@10km/s,696.6uJy/beam@native, XX YY]",A003:DA41 A004:DV04 A011:DV12 A021:DV08 A025:DV14 A045:DV11 A046:DV09 A053:DV18 A067:DA46 A069:DV16 A070:DA45 A071:DV10 A074:DV15 A075:DA43 A077:DV02 A082:DV05 A137:DV03 A138:DV17 T702:PM02
Sombrero,9,0.63562,Sombrero band-9c,13196.497355483933,0.21708975004666076,189.99763271,-11.623054280000002,0.002290988891066138,60.48,56081.103911,6.877091369269255,123.77875323579241,2013-10-30,2000000000.0,705.0520580814258,"[702.06..704.04GHz,31250.00kHz,116.8mJy/beam@10km/s,12.6mJy/beam@native, XX YY] U [704.06..706.04GHz,31250.00kHz,123.8mJy/beam@10km/s,13.4mJy/beam@native, XX YY] U [706.06..708.04GHz,31250.00kHz,129.4mJy/beam@10km/s,14.1mJy/beam@native, XX YY] U [708.00..709.98GHz,31250.00kHz,140.6mJy/beam@10km/s,15.3mJy/beam@native, XX YY]",A003:DA41 A004:DV04 A011:DV12 A021:DV08 A025:DV14 A045:DV11 A046:DV09 A053:DV18 A067:DA46 A068:DA44 A069:DV16 A070:DA45 A071:DV10 A074:DV15 A075:DA43 A077:DV02 A082:DV05 A137:DV03 A138:DV17 T702:PM02
J0129-0035,7,0.9023922,J0129-0035,31722.5386227074,0.4995368063427389,22.49379166666667,-0.5943611111111111,0.005629513319211773,2661.12,56069.574045,0.037899001083923835,1.049808140945444,2013-06-25,2000000000.0,282.26024194436786,"[279.33..281.31GHz,31250.00kHz,1mJy/beam@10km/s,71.1uJy/beam@native, XX YY] U [281.27..283.25GHz,31250.00kHz,1mJy/beam@10km/s,72uJy/beam@native, XX YY] U [291.33..293.31GHz,31250.00kHz,1.2mJy/beam@10km/s,80.5uJy/beam@native, XX YY] U [293.33..295.31GHz,31250.00kHz,1.2mJy/beam@10km/s,81.3uJy/beam@native, XX YY]",A003:DA41 A004:DV04 A011:DV12 A021:DV08 A025:DV14 A045:DV11 A046:DV09 A053:DV18 A068:DA44 A069:DV16 A070:DA45 A071:DV10 A072:DV13 A074:DV15 A075:DA43 A077:DV02 A082:DV05 A138:DV17 T702:PM02
NGC 1614,7,1.1611785,NGC 1614b,818.1184369336835,1.1555605593738816,68.500112,-8.579047,0.004608053953879798,1209.6,55880.197797,0.178214079218597,3.177362371588411,2013-01-12,1875000000.0,356.9295492701286,"[344.16..346.03GHz,976.56kHz,3.2mJy/beam@10km/s,250.9uJy/beam@native, XX YY] U [355.99..357.87GHz,976.56kHz,3.2mJy/beam@10km/s,253.2uJy/beam@native, XX YY]",A002:PM02 A003:DA41 A004:DV04 A009:DA43 A011:DV12 A013:DV03 A020:DV13 A021:DV05 A023:DV10 A024:DV02 A025:DV14 A026:PM03 A037:PM01 A038:DV07 A045:DV11 A050:DA42
CFHQSJ2329-0301,6,1.5335152,CFHQSJ2329-0301 Band 6,36103.26153843371,0.5761216078288955,352.2845,-3.0329972222222223,0.006466744259086104,6531.84,56112.394286,0.03529614944951148,1.157540552616775,2013-09-18,2000000000.0,258.47368725500405,"[240.78..242.77GHz,31250.00kHz,1.1mJy/beam@10km/s,67.6uJy/beam@native, XX YY] U [243.15..245.14GHz,31250.00kHz,1.1mJy/beam@10km/s,69.3uJy/beam@native, XX YY] U [255.22..257.21GHz,31250.00kHz,1.1mJy/beam@10km/s,70.2uJy/beam@native, XX YY] U [257.48..259.47GHz,31250.00kHz,1.2mJy/beam@10km/s,76uJy/beam@native, XX YY]",A003:DA41 A004:DV04 A008:DV19 A011:DV12 A021:DV08 A025:DV14 A026:DA47 A045:DV11 A046:DV09 A050:DA42 A067:DA46 A068:DA44 A069:DV16 A070:DA45 A071:DV10 A072:DV13 A074:DV15 A075:DA43 A076:PM03 A082:DV05 A137:DV03 A138:DV17 T704:PM01
NGC1068,7,0.65553373,NGC1068,912.188152513571,0.44030428131494287,40.669875,-0.013288888888888887,0.005054561009445892,2358.72,56084.539688,0.22078682441528577,2.926206947631686,2013-11-07,1875000000.0,320.00606307387727,"[319.07..320.94GHz,976.56kHz,2.9mJy/beam@10km/s,220.8uJy/beam@native, XX YY]",A003:DA41 A004:DV04 A011:DV12 A021:DV08 A025:DV14 A045:DV11 A046:DV09 A050:DA42 A053:DV18 A067:DA46 A068:DA44 A069:DV16 A070:DA45 A071:DV10 A074:DV15 A075:DA43 A077:DV02 A082:DV05 A137:DV03 A138:DV17 T702:PM02
J195801.72-074607.3,7,0.8391352,J195141.22-042024,26540.69587807843,0.40383857325052774,299.50716666666665,-7.768694444444446,0.0046890400142241065,90.72,56069.336924,0.2932459191641601,7.194006722973554,2013-07-05,2000000000.0,339.888502097254,"[336.96..338.94GHz,31250.00kHz,7.5mJy/beam@10km/s,561.3uJy/beam@native, XX YY] U [338.90..340.88GHz,31250.00kHz,7.2mJy/beam@10km/s,541.6uJy/beam@native, XX YY] U [348.96..350.94GHz,31250.00kHz,7.6mJy/beam@10km/s,581.7uJy/beam@native, XX YY] U [350.96..352.94GHz,31250.00kHz,9mJy/beam@10km/s,691.6uJy/beam@native, XX YY]",A003:DA41 A004:DV04 A011:DV12 A021:DV08 A025:DV14 A045:DV11 A046:DV09 A053:DV18 A068:DA44 A069:DV16 A070:DA45 A071:DV10 A072:DV13 A074:DV15 A075:DA43 A077:DV02 A082:DV05 A138:DV17 T702:PM02
J035448.24-330827.2,7,1.5061479,J030427.53-310838.3,26540.69587807843,1.1282546879509743,58.701,-33.14088888888889,0.004688116995672381,90.72,55881.21091,0.48484476828548495,11.87595331481536,2012-12-20,2000000000.0,339.9554209461742,"[337.03..339.01GHz,31250.00kHz,12.4mJy/beam@10km/s,931.6uJy/beam@native, XX YY] U [338.96..340.95GHz,31250.00kHz,11.9mJy/beam@10km/s,894.2uJy/beam@native, XX YY] U [349.03..351.01GHz,31250.00kHz,12.8mJy/beam@10km/s,977.8uJy/beam@native, XX YY] U [351.03..353.01GHz,31250.00kHz,14.5mJy/beam@10km/s,1.1mJy/beam@native, XX YY]",A002:PM02 A003:DA41 A004:DV04 A009:DA43 A011:DV12 A013:DV03 A020:DV13 A021:DV05 A023:DV10 A024:DV02 A025:DV14 A026:PM03 A037:PM01 A038:DV07 A045:DV11 A050:DA42
J061200.23-062209.6,7,1.7117655,J061200.23-062209.6,26540.69587807843,1.1831175790401351,93.00095833333333,-6.3693333333333335,0.004688408452634599,90.72,55881.365068,0.5345538164260009,13.017587190908396,2012-12-20,2000000000.0,339.93428746873104,"[337.00..338.99GHz,31250.00kHz,13.7mJy/beam@10km/s,1mJy/beam@native, XX YY] U [338.94..340.93GHz,31250.00kHz,13mJy/beam@10km/s,980.2uJy/beam@native, XX YY] U [349.00..350.99GHz,31250.00kHz,14.2mJy/beam@10km/s,1.1mJy/beam@native, XX YY] U [351.00..352.99GHz,31250.00kHz,16.1mJy/beam@10km/s,1.2mJy/beam@native, XX YY]",A002:PM02 A003:DA41 A004:DV04 A009:DA43 A011:DV12 A013:DV03 A020:DV13 A021:DV05 A023:DV10 A024:DV02 A025:DV14 A026:PM03 A037:PM01 A038:DV07 A045:DV11 A050:DA42
J141243.16-202011.1,7,0.6982066,J130817.01-344753.6,26540.69587807843,0.5086598158304706,213.17983333333336,-20.33641666666667,0.004688113969697894,90.72,56167.986461,0.23005401183989074,5.560611353477675,2013-10-17,2000000000.0,339.9556403726723,"[337.03..339.01GHz,31250.00kHz,5.9mJy/beam@10km/s,440.6uJy/beam@native, XX YY] U [338.96..340.95GHz,31250.00kHz,5.6mJy/beam@10km/s,418.7uJy/beam@native, XX YY] U [349.03..351.01GHz,31250.00kHz,5.9mJy/beam@10km/s,453uJy/beam@native, XX YY] U [351.03..353.01GHz,31250.00kHz,7.3mJy/beam@10km/s,562uJy/beam@native, XX YY]",A001:DV01 A003:DA41 A004:DV04 A008:DV19 A011:DV12 A015:DV21 A020:DV20 A021:DV08 A025:DV14 A029:DA49 A045:DA50 A046:DA48 A050:DA42 A053:DV18 A067:DA46 A068:DA44 A069:DV16 A072:DV13 A074:DV15 A075:DA43 A076:PM03 A077:DV02 A082:DV05 A137:DV03 A138:DV17 T702:PM02 T704:PM01
NGC1097,3,1.3851135,sb2-b3-ext,2901.078550129154,1.5935649005708479,41.579412,-30.274910999999996,0.01736307086664901,3981.6,56219.111847,0.019661900906813936,1.0012489858967566,2013-11-29,1875000000.0,88.1678038698129,"[85.40..87.28GHz,976.56kHz,1mJy/beam@10km/s,39.6uJy/beam@native, XX YY] U [87.23..89.11GHz,976.56kHz,1mJy/beam@10km/s,39.7uJy/beam@native, XX YY] U [97.27..99.15GHz,976.56kHz,933.1uJy/beam@10km/s,39uJy/beam@native, XX YY] U [99.04..100.92GHz,976.56kHz,925.1uJy/beam@10km/s,39uJy/beam@native, XX YY]",A001:DV01 A003:DA41 A004:DV04 A006:DV07 A008:DV19 A011:DV12 A015:DV21 A020:DV20 A021:DV08 A025:DV14 A029:DA49 A046:DA48 A046:DV09 A050:DA42 A053:DV18 A067:DA46 A068:DA44 A069:DV16 A070:DA45 A071:DV10 A072:DV13 A074:DV15 A075:DA43 A076:PM03 A077:DV02 A080:DV21 A082:DV05 A137:DV03 A138:DV17 T702:PM02 T704:PM01
IRAS 22491-1808,7,0.7305373,IRAS 22491-1808b,838.6825856203566,0.5687512395167956,342.955446,-17.873322,0.00472108909313185,1753.92,56238.188268,0.15519281048714378,2.7556827645096518,2014-02-05,1875000000.0,337.0472877293076,"[336.11..337.99GHz,976.56kHz,2.8mJy/beam@10km/s,213.4uJy/beam@native, XX YY] U [347.23..349.11GHz,976.56kHz,2.9mJy/beam@10km/s,226.1uJy/beam@native, XX YY]",A001:DV01 A002:PM02 A003:DA41 A004:DV04 A006:DV07 A008:DV19 A009:DA43 A011:DV12 A013:DV03 A020:DV13 A021:DV05 A021:DV08 A023:DV10 A024:DV02 A025:DV14 A026:PM03 A029:DA49 A037:DV06 A037:PM01 A038:DV07 A043:DV15 A045:DV11 A046:DA48 A050:DA42 A053:DV18 A067:DA46 A068:DA44 A070:DA45 A070:DV01 A071:DV10 A072:DV13 A074:DV15 A077:DV02 A082:DV05 A137:DV03 A138:DV17 T702:PM02 T704:PM01
SDSSJ1356+1026,7,1.144536,Band7SDSSJ1356,30323.555290799075,0.6192197736025962,209.19208333333333,10.435833333333333,0.005368375697057138,2782.08,56277.5636,0.0863824433843274,1.8113445626227884,2014-01-16,2000000000.0,307.90331288197103,"[293.72..295.74GHz,31250.00kHz,1.7mJy/beam@10km/s,115.7uJy/beam@native, XX YY] U [306.89..308.91GHz,31250.00kHz,1.8mJy/beam@10km/s,129.8uJy/beam@native, XX YY]",A001:DV01 A002:PM02 A003:DA41 A004:DV04 A007:DV23 A008:DV19 A009:DA43 A011:DV12 A011:DV22 A013:DV03 A015:DV21 A017:DA51 A020:DV13 A021:DV05 A021:DV08 A023:DV10 A025:DV14 A035:DV06 A037:DV06 A037:PM01 A043:DV15 A045:DV11 A046:DA48 A046:DV09 A050:DA42 A053:DV18 A067:DA46 A068:DA44 A069:DV16 A070:DV01 A071:DV10 A077:DV02 A082:DV05 A137:DV03 T701:DV24
J163426.86-172140.2,7,0.81205374,J163426.86-172140.2,26540.69587807843,0.42863532537732535,248.61191666666664,-17.361166666666666,0.004688698539015475,90.72,56069.288761,0.297788276139849,7.317754225152829,2013-07-05,2000000000.0,339.9132559807035,"[336.98..338.97GHz,31250.00kHz,7.6mJy/beam@10km/s,567.4uJy/beam@native, XX YY] U [338.92..340.91GHz,31250.00kHz,7.3mJy/beam@10km/s,551uJy/beam@native, XX YY] U [348.98..350.97GHz,31250.00kHz,7.7mJy/beam@10km/s,592uJy/beam@native, XX YY] U [350.98..352.97GHz,31250.00kHz,9.2mJy/beam@10km/s,703.1uJy/beam@native, XX YY]",A003:DA41 A004:DV04 A011:DV12 A021:DV08 A025:DV14 A045:DV11 A046:DV09 A053:DV18 A068:DA44 A069:DV16 A070:DA45 A071:DV10 A072:DV13 A074:DV15 A075:DA43 A077:DV02 A082:DV05 A138:DV17 T702:PM02
J2310+1855,6,0.7976415,J2310+1855,34389.976850326624,0.5806946605268828,347.662,18.922138888888888,0.006152516969043347,2207.52,56083.496861,0.03937608798851048,1.2153290551380023,2013-08-02,2000000000.0,269.3975322339177,"[253.41..255.39GHz,31250.00kHz,1.2mJy/beam@10km/s,75.8uJy/beam@native, XX YY] U [255.41..257.39GHz,31250.00kHz,1.1mJy/beam@10km/s,72uJy/beam@native, XX YY] U [268.41..270.39GHz,31250.00kHz,1.2mJy/beam@10km/s,81.5uJy/beam@native, XX YY] U [270.41..272.39GHz,31250.00kHz,1.3mJy/beam@10km/s,88.6uJy/beam@native, XX YY]",A003:DA41 A004:DV04 A021:DV08 A025:DV14 A046:DV09 A050:DA42 A067:DA46 A068:DA44 A069:DV16 A070:DA45 A071:DV10 A074:DV15 A075:DA43 A077:DV02 A082:DV05 A137:DV03 A138:DV17
ARP220,9,0.4809741,ARP220 - BAND9,13352.304207989468,0.2533512129731334,233.73791666666668,23.503055555555555,0.0023183418045621958,2056.32,56126.049835,0.742696005234059,15.241891201622566,2013-12-17,2000000000.0,700.6578885128812,"[693.73..695.72GHz,31250.00kHz,13mJy/beam@10km/s,1.4mJy/beam@native, XX YY] U [695.28..697.27GHz,31250.00kHz,13.3mJy/beam@10km/s,1.4mJy/beam@native, XX YY] U [697.37..699.35GHz,31250.00kHz,13.9mJy/beam@10km/s,1.5mJy/beam@native, XX YY] U [699.67..701.65GHz,31250.00kHz,15.2mJy/beam@10km/s,1.6mJy/beam@native, XX YY]",A003:DA41 A004:DV04 A008:DV19 A021:DV08 A025:DV14 A046:DV09 A050:DA42 A067:DA46 A068:DA44 A069:DV16 A070:DA45 A071:DV10 A072:DV13 A074:DV15 A075:DA43 A076:PM03 A137:DV03 A138:DV17 T702:PM02 T704:PM01
NGC4945,7,0.75158864,NGC4945,910.4533085013934,0.446873890602851,196.3636625,-49.4679,0.0050445115990448985,816.48,56081.968234,0.3112138575361484,4.120588160227862,2013-08-21,1875000000.0,320.6427376017075,"[319.71..321.58GHz,976.56kHz,4.1mJy/beam@10km/s,311.2uJy/beam@native, XX YY]",A003:DA41 A004:DV04 A021:DV08 A025:DV14 A045:DV11 A046:DV09 A053:DV18 A068:DA44 A069:DV16 A070:DA45 A071:DV10 A074:DV15 A075:DA43 A077:DV02 A082:DV05 A137:DV03 A138:DV17 T702:PM02
