ALMA_source_name,Obs.date,ID
J1733-1304,2016-10-26,uid://A002/Xa5ac37/X2e
RXJ0911.4+0551,2020-12-18,uid://A001/X133d/X288a
LDN_483,2024-01-04,uid://A001/X2d20/X2266
2MASS_J15354856-2958551,2015-12-09,uid://A001/X12e/X1ba
V346_Nor,2017-01-11,uid://A002/X9ae73b/X7
alma2mm.9,2021-04-03,uid://A001/X14c2/X1f5
IRAS_02168-0312,2022-10-05,uid://A001/X14ed/X1c9
J0921+0007,2022-11-30,uid://A001/X1590/X15d0
J0854+2006,2024-01-24,uid://A001/X2d20/X41c
xuds_257,2023-09-23,uid://A001/X1590/X491
B35a,2023-02-10,uid://A001/X15a9/Xff
J1642-2849,2020-10-23,uid://A001/X133d/X13f5
J1550+0527,2023-12-30,uid://A001/X360d/X6f
J1610-3958,2020-10-19,uid://A001/X133d/X13ef
HIP69761,2024-01-18,uid://A001/X2d20/X407
J1256-0547,2023-03-29,uid://A001/X1590/X28e6
19410,2018-09-08,uid://A001/X1234/X1e4
HD_199603,2023-08-29,uid://A001/X15c7/X27
J1833-210B,2018-10-12,uid://A001/X1234/X1d8
J1639+2824,2015-03-11,uid://A002/X5ce05d/X119
J0959+1312,2016-10-14,uid://A002/X5ce05d/X10d
SgrA,2024-05-01,uid://A001/X35f5/X524
J0241-0815,2023-08-19,uid://A001/X15c7/X4e
iras_08500-3254,2019-09-02,uid://A001/X143a/X6f
J1924-2914,2023-07-20,uid://A001/X1590/X15e0
AQ_Sgr,2018-07-19,uid://A001/X1234/X28d
Ganymede,2018-08-18,uid://A001/X1234/X266
R_Hya,2018-07-05,uid://A001/X1234/X263
j0511-6806,2018-01-25,uid://A001/X2d2/Xc3
J2230-1325,2023-09-01,uid://A001/X1528/X2a8
J0204-1701,2017-08-31,uid://A001/X2d2/Xee
J1424-7241,2022-10-02,uid://A001/X1465/X3d6f
CX_Tau,2016-12-12,uid://A001/X12e/X1c4
T_Tau,2024-05-17,uid://A001/X2d20/X436
J0238+1636,2022-11-25,uid://A001/X1590/X15bc
J0423-0120,2022-08-24,uid://A001/X1465/X3be6
J1058+0133,2019-08-12,uid://A001/X143a/X3b
J0837-3409,2022-04-15,uid://A001/X15a3/X5
J0656-0323,2019-08-26,uid://A001/X143a/X5c
J0725-0054,2019-08-26,uid://A001/X143a/X62
J0238+1636,2023-10-04,uid://A001/X1590/X42b
J1924-2914,2015-07-23,uid://A002/X5ce05d/X134
J0423-0120,2023-09-21,uid://A001/X15c7/X48
J2258-2758,2023-10-12,uid://A001/X2d20/X2f0
Neptune,2018-08-02,uid://A001/X1234/X281
J0137-2430,2023-05-30,uid://A001/X1590/X28b9
J0038-2459,2020-02-01,uid://A001/X133d/X1579
J2316+1618,2020-11-26,uid://A001/X133d/X287a
PSSJ2322+1944,2020-11-22,uid://A001/X133d/X287e
J0046-2631,2021-01-09,uid://A001/X133d/X1561
Ser-emb_7,2024-06-08,uid://A001/X2d20/X2262
J1256-0547,2022-08-10,uid://A001/X1465/X3d71
J0238+1636,2023-04-07,uid://A001/X1590/X40f
J1642+2523,2024-01-20,uid://A001/X360d/X7a
J0816-2421,2019-08-26,uid://A001/X143a/X4b
NGC7052,2022-07-01,uid://A001/X1465/X3ba1
J0141-0928,2023-05-10,uid://A001/X15a9/Xb2
J0501-0159,2023-09-06,uid://A001/X15c7/X42
J1058+0133,2019-09-02,uid://A001/X143a/X89
RT_Vir,2018-07-06,uid://A001/X1234/X269
J0006-0623,2021-01-03,uid://A001/X133d/X1571
J0006-0623,2021-01-07,uid://A001/X133d/X1569
MRC2048-272,2018-03-17,uid://A001/X2fa/X8b
J1215+1654,2024-04-28,uid://A001/X2d20/X3ae
LDN_483_OFF_0,2024-05-08,uid://A001/X2d20/X2268
J2253+1608,2022-10-14,uid://A001/X133f/X20
V_Tel,2018-08-09,uid://A001/X1234/X27e
J2157-6941,2018-07-28,uid://A001/X1234/X278
J0730-1141,2019-09-09,uid://A001/X143a/X5f
J1524-5903,2024-05-12,uid://A001/X15c7/X36
J1513+0855,2015-04-08,uid://A002/X5ce05d/X111
V510_Pup,2019-09-02,uid://A001/X143a/X7f
J0423-0120,2019-08-30,uid://A001/X143a/X86
iras_06531-0216,2019-08-21,uid://A001/X143a/X28
Uranus,2018-08-13,uid://A001/X1234/X29d
MRC0114-211,2018-10-19,uid://A001/X2fa/X85
J1058+0133,2023-04-01,uid://A001/X15bc/X6d6
J1058+0133,2023-03-30,uid://A001/X15bc/X6d9
J1246-0730,2023-03-31,uid://A001/X15bc/X6d3
J1419+2706,2022-12-22,uid://A001/X1590/X28d8
J1146+3958,2022-12-22,uid://A001/X1590/X28cc
J0849-3541,2019-08-26,uid://A001/X143a/X55
J2258-2758,2024-03-08,uid://A001/X1590/X1771
TIC_316430346,2022-08-18,uid://A001/X14d8/X13
J0504-1512,2022-11-25,uid://A001/X1590/X15c8
J1550+0527,2023-04-18,uid://A001/X1590/X44b
J0656-0323,2019-08-20,uid://A001/X143a/X76
J0552+0313,2023-10-01,uid://A001/X1590/X169d
M87,2017-03-25,uid://A001/X2df/X135
J1229+0203,2023-04-08,uid://A001/X15bc/X6c0
J0219+0120,2023-04-28,uid://A001/X1590/X41b
J1924-2914,2018-12-09,uid://A001/X1234/X1d4
j0511-6806,2018-01-25,uid://A001/X2d2/Xbf
J2308+2008,2021-01-02,uid://A001/X133d/X2876
J0006-0623,2018-10-19,uid://A001/X2fa/X7f
J1924-2914,2017-03-10,uid://A001/X2fa/X89
J0423-0120,2019-12-11,uid://A001/X1382/X7b
J1623-4501,2016-06-11,uid://A001/X12f/X6
2MASS_J04124068+2438157,2022-09-07,uid://A001/X1586/X11
J0656-0323,2019-08-26,uid://A001/X143a/X83
IRAS_19178-2620,2023-03-30,uid://A001/X14ed/X20e
G25.411+00.105,2024-11-21,uid://A001/X2d20/X2a2
J0519-4546,2023-12-28,uid://A001/X2df7/X549
J0525-2338,2022-11-26,uid://A001/X1590/X15cc
J1924-2914,2022-12-01,uid://A001/X1590/X15dc
J0656-0323,2019-08-26,uid://A001/X143a/X35
Uranus,3000-01-01,uid://A001/X2d2/Xf2
J0238+1636,2022-11-03,uid://A001/X1465/X3c70
J1229+0203,2023-04-01,uid://A001/X15bc/X6bd
ngc613,2018-06-02,uid://A001/X2d2/Xf4
AzTECC105,2016-02-17,uid://A001/X12f/Xe
HD_34282,2017-07-22,uid://A001/X2f6/X142
GLEAM_J021618-330148,2024-01-28,uid://A001/X2d20/X49b
GLEAM_J024019-320659,2024-01-13,uid://A001/X2d20/X48f
J0510+1800,2020-01-10,uid://A001/X134b/X41
J2258-2758,2020-07-17,uid://A001/X133d/X14ca
GLEAM_J005332-325630,2024-02-08,uid://A001/X2d20/X47f
J0222-3441,2024-01-18,uid://A001/X2d20/X493
GLEAM_J004219-351516,2024-02-08,uid://A001/X2d20/X47b
GLEAM_J021618-330148,2024-01-12,uid://A001/X2d20/X497
Uranus,2017-05-06,uid://A001/X2de/X10
GLEAM_J004219-351516,2024-03-15,uid://A001/X2d20/X487
Eta_Carinae,2019-12-21,uid://A001/X13b4/X35
J1224+0330,2023-03-28,uid://A001/X15bc/X6a8
J1118+1234,2018-10-02,uid://A001/X2fa/X22
J1256-0547,2017-07-26,uid://A001/X2fa/X33
J1303+2433,2017-06-17,uid://A001/X2fa/X37
J2258-2758,2024-02-06,uid://A001/X2d20/X477
J1047-6217,2019-10-13,uid://A001/X13b4/X41
Titan,2016-05-12,uid://A001/X12e/X1ee
J1107-4449,2019-11-06,uid://A001/X13b4/X3d
J0423-0120,2024-06-23,uid://A001/X360d/X53
J1107-4449,2019-11-24,uid://A001/X13b4/X3b
J0609-1542,2024-07-04,uid://A001/X360d/X4b
J1131-5818,2020-01-31,uid://A001/X133d/X14ee
J1617-5848,2019-02-23,uid://A001/X1284/X1a54
J1617-5848,2020-08-03,uid://A001/X13b4/X18
J1058+0133,2023-03-28,uid://A001/X15bc/X6ca
ADF22.A7,2022-10-01,uid://A001/X1465/X3d78
J0046-2631,2022-11-16,uid://A001/X133d/X1595
J1427-4206,2022-04-20,uid://A001/X1465/X3d5f
J1924-2914,2022-10-27,uid://A001/X1465/X3d69
J2258-2758,2015-08-26,uid://A001/X12e/X1da
NGC253,2017-01-27,uid://A001/X147/X20e
J1058+0133,2022-11-10,uid://A001/X14c2/X1d9
Uranus,2016-06-08,uid://A001/X12e/X1d2
J1617-5848,2021-01-28,uid://A001/X13b4/X1b
J0046-2631,2020-02-25,uid://A001/X133d/X1599
J1733-1304,2017-07-14,uid://A002/Xb0eb5c/Xac
Titan,2016-04-21,uid://A001/X12e/X1ea
IRAS_05389-6908,2023-09-05,uid://A001/X14ed/X169
J2258-2758,2020-07-05,uid://A001/X1382/X59
J0542-0913,2018-08-07,uid://A001/X1234/X24b
J1751+0939,2020-12-23,uid://A001/X133d/X27a9
J2258-2758,2022-09-01,uid://A001/X14ed/X172
J0433+2905,2022-12-02,uid://A001/X14ee/X21
J2250-2806,2022-10-14,uid://A001/X1465/X2a12
UY_Cet,2018-08-13,uid://A001/X1234/X245
J1107-4449,2023-10-10,uid://A001/X1590/X179f
J1256-0547,2023-09-21,uid://A001/X1590/X3df
J2229-0832,2024-04-17,uid://A001/X357e/X6
J1147-3812,2023-10-12,uid://A001/X14ed/X184
midz_cell8_102386,2016-02-02,uid://A001/X11d/X7
IRAS_10215-5916,2022-10-31,uid://A001/X14ed/X17e
J1337-1257,2022-11-04,uid://A001/X14ed/X193
J1832-2039,2024-02-04,uid://A001/X3570/X47
J1058+0133,2021-02-28,uid://A001/X1465/X3d12
J1838+0404,2024-02-03,uid://A001/X14ee/X34
J0607-0834,2015-08-25,uid://A002/X5ce05d/X7c
J2206-0031,2023-05-17,uid://A001/X1590/X3ff
J1246-0730,2023-03-31,uid://A001/X15bc/X6df
GLEAM_J020118-344100,2024-01-18,uid://A001/X2d20/X49f
J2253+1608,2019-12-26,uid://A001/X1382/X65
J1025+1253,2022-10-29,uid://A001/X14ed/X19c
J1041+0610,2020-07-05,uid://A001/X133d/X14ba
W49B,2020-07-18,uid://A001/X13b4/X6d
J1924-2914,2020-08-16,uid://A001/X13b4/X6b
dm0346+00_I109,2020-07-11,uid://A001/X133d/X14c6
J1924-2914,2018-06-09,uid://A001/X898/Xca
J1058-8003,2017-07-19,uid://A001/X2f6/X13c
cid_2949,2018-05-25,uid://A001/X898/Xab
J0945-0153,2023-07-25,uid://A001/X1590/X3ad
J2253+1608,2020-07-11,uid://A001/X133d/X14aa
GLEAM_J000737-304030,2024-02-17,uid://A001/X2d20/X46b
J1215+1654,2023-03-28,uid://A001/X15bc/X6a5
GLEAM_J000737-304030,2024-02-01,uid://A001/X2d20/X473
J0217+0144,3000-01-01,uid://A001/X15bf/Xc3
J0423-0120,2024-06-20,uid://A001/X360d/X57
J0238+1636,2022-11-18,uid://A001/X1590/X171b
HIGAL416577,2016-11-02,uid://A002/Xa5ac37/X1f
highz_cell5_39090,2015-11-20,uid://A001/X11d/Xf
Flying_Saucer,2016-07-31,uid://A001/X12e/X1c8
J0038-2459,2016-03-11,uid://A001/X12e/X1d4
J1337-6509,2022-05-31,uid://A001/X1465/X3d65
J1229+0203,2023-03-30,uid://A001/X15bc/X6b7
J1010-0200,2016-03-09,uid://A001/X12e/X1e6
J1242+0941,2017-06-30,uid://A001/X2fa/X9d
J1924-2914,2018-01-09,uid://A002/Xb0eb5c/Xaa
J2000-1748,2024-10-31,uid://A001/X3570/X5b
J0519-4546,2018-07-20,uid://A001/X1234/X257
J0006-0623,2023-09-09,uid://A001/X1590/X3e7
G10.34-0.14,2024-05-11,uid://A001/X3570/X4b
VY_CMa,2022-10-12,uid://A001/X14c2/X1b3
J0949AB,2023-05-17,uid://A001/X1590/X179c
J1924-2914,2024-07-28,uid://A001/X2d20/X314d
J1058+0133,2023-05-27,uid://A001/X14ed/X17b
IRAS_09572-5636,2023-05-27,uid://A001/X14ed/X181
J0241-0815,2020-01-04,uid://A001/X1382/X73
J0423-013,2016-08-25,uid://A002/X5ce05d/X97
J1058+0133,2021-04-07,uid://A001/X1465/X3d18
J1337-6509,2020-10-29,uid://A001/X13b4/X7a
J1427-4206,2023-04-01,uid://A001/X15bc/X6dc
J0309+1029,2023-06-22,uid://A001/X3570/X9f
J0259+0747,2023-06-21,uid://A001/X3570/X9b
J1132-5606,2017-07-07,uid://A001/X2f6/X148
GLEAM_J005332-325630,2024-02-08,uid://A001/X2d20/X48b
J1058-8003,2017-03-10,uid://A001/X2f6/X114
J0237+2848,2016-11-18,uid://A002/X6f9b0f/X249
J0610-1847,2024-07-05,uid://A001/X360d/X4f
Uranus,2017-03-25,uid://A001/X2fa/X53
J1256-0547,2023-04-13,uid://A001/X15bc/X6c3
J1239+0730,2017-12-06,uid://A001/X2fa/X99
J0909+0121,2023-08-11,uid://A001/X1590/X1744
J1650-5044,2020-11-09,uid://A001/X13b4/X22
J0750+1231,2018-08-07,uid://A001/X1234/X254
J0522-3627,2018-08-02,uid://A001/X1234/X25a
W_Ori,2018-07-18,uid://A001/X1234/X24e
IRAS_05052-8420,2022-10-12,uid://A001/X14ed/X16c
J0446AB,2023-10-04,uid://A001/X1590/X1798
J0238+1636,2023-02-04,uid://A001/X1590/X3ef
CTA_102,2020-01-19,uid://A001/X1382/X5d
BN,2015-11-05,uid://A002/X5ce05d/X80
NGC3049,2021-01-09,uid://A001/X1465/X3d10
J2222+1213,2020-06-27,uid://A001/X1382/X61
J1924-2914,2019-05-28,uid://A001/X898/Xd6
J1912-0804,2021-04-07,uid://A001/X1465/X3d05
J0217-0820,2019-12-24,uid://A001/X133d/X27ca
GLEAM_J000614-294640,2024-01-20,uid://A001/X2d20/X46f
J0948+0022,2019-11-06,uid://A001/X133d/X27be
W0220+0137,2023-09-30,uid://A001/X1590/X171f
J0217+0144,2022-12-02,uid://A001/X1590/X1721
J0422-0643,2023-09-14,uid://A001/X1590/X1725
J1557-0001,2022-07-09,uid://A001/X1465/X3bfe
J1924-2914,2020-07-18,uid://A001/X13b4/X13
J1256-0547,2023-04-20,uid://A001/X15bc/X6c6
J1517-2422,2022-11-08,uid://A001/X1465/X3d5d
M87,2023-03-30,uid://A001/X15bc/X6b4
J2253+1608,2022-11-22,uid://A001/X14c2/X1d1
IRAS_07559-5859,2022-08-18,uid://A001/X14ed/X175
IRAS_09185-4918,2022-10-31,uid://A001/X14ed/X178
J2258-2758,2022-10-29,uid://A001/X14ed/X16f
WX_Psc,2018-08-14,uid://A001/X1234/X23f
J1118+1234,2021-02-22,uid://A001/X1465/X3d1e
J2258-2758,2023-04-28,uid://A001/X1590/X1783
J1924-2914,2022-10-27,uid://A001/X1465/X3d03
S15,2023-06-30,uid://A001/X15a9/Xa9
J1123-5334,2018-01-27,uid://A001/X2f6/X146
dm0916+06_I039,2020-06-21,uid://A001/X133d/X14ae
HD_97048,2018-01-26,uid://A001/X2f6/X13a
J2357-5311,2024-03-10,uid://A001/X2d20/X483
J1032-5917,2019-11-09,uid://A001/X13b4/X37
Ceres,2016-09-30,uid://A001/X12e/X1de
J1744-3116,2021-04-30,uid://A001/X13b4/X48
J1825-1718,2021-07-06,uid://A001/X13b4/X11
J1603-4904,2021-01-04,uid://A001/X13b4/X16
J1242+0941,2017-06-20,uid://A001/X2fa/X95
J0046-2631,2023-08-05,uid://A001/X133d/X157d
J1256-0547,2022-05-13,uid://A001/X14c2/X1f1
M87,2023-03-31,uid://A001/X15bc/X6ba
J1256-0547,2023-03-29,uid://A001/X15bc/X6b1
J0106-2718,2021-04-18,uid://A001/X14c2/X1c3
J2258-2758,2022-10-05,uid://A001/X14ed/X166
J1145-6954,2022-10-27,uid://A001/X14ed/X199
J1517-2422,2023-03-18,uid://A001/X1590/X3a3
J0750+1231,2022-08-18,uid://A001/X14ed/X19f
CID_346,2019-12-12,uid://A001/X133d/X27c6
J1617-5848,2022-09-01,uid://A001/X13b4/X20
J0204-1701,2024-10-24,uid://A001/X3570/X65
J0538-4405,2021-06-23,uid://A001/X14c2/X1bc
J2258-2758,2018-08-13,uid://A001/X1234/X242
J2345-1555,2018-07-06,uid://A001/X1234/X248
J1222+0413,2020-07-09,uid://A001/X133d/X14a6
ngc3628,2018-10-02,uid://A001/X2fa/X28
J1118+1234,2017-05-11,uid://A001/X2fa/X24
J1924-2914,2023-04-11,uid://A001/X15bc/X6a1
J2148+0657,2017-06-07,uid://A001/X2fa/X57
J1256-0547,2019-12-18,uid://A001/X1284/X1a1e
NGC253,2017-01-14,uid://A001/X147/X20a
J0038-2459,2016-02-25,uid://A001/X12e/X1d8
RCW103_SW_OFF_0,2024-10-26,uid://A001/X2d20/X3149
NGC253,2021-04-20,uid://A001/X14c2/X1c5
J0431+1731,2023-07-01,uid://A001/X14ee/X17
J1058+0133,2019-11-29,uid://A001/X133d/X27ba
NGC3773,2021-02-05,uid://A001/X1465/X3d1c
J1246-0730,2023-04-12,uid://A001/X15bc/X6eb
IRAS10565+2448,2021-04-04,uid://A001/X14c2/X1dd
J0725-0054,2022-12-13,uid://A001/X1590/X1748
J1610-3958,2024-11-02,uid://A001/X2d20/X3147
J1058+0133,2020-06-28,uid://A001/X133d/X14c2
J1924-2914,2023-04-01,uid://A001/X1590/X3a7
J1058-8003,2017-09-16,uid://A001/X2f6/X112
J0854+2006,2017-05-11,uid://A001/X2fa/X43
J0006-0623,2018-06-23,uid://A001/X898/Xfc
J2258-2758,2024-01-23,uid://A001/X2d20/X467
J1058+0133,2023-03-31,uid://A001/X15bc/X6ae
J2253+1608,2020-10-22,uid://A001/X147/X208
J0948+0022,2019-12-24,uid://A001/X133d/X27b6
J1058+0133,2021-01-26,uid://A001/X1465/X3d16
HD_34282,2017-11-17,uid://A001/X2f6/X140
cid_1143,2019-11-28,uid://A001/X133d/X27ce
J1924-2914,2018-06-20,uid://A001/X898/Xd4
XID_36,2019-12-24,uid://A001/X133d/X27c2
Callisto,2017-08-10,uid://A001/X2fa/X47
2MASXJ14161186+0152048,2017-06-23,uid://A001/X2fa/X3b
J0224-94,2023-09-08,uid://A001/X15bf/Xe2
J2328-4035,2022-10-14,uid://A001/X1465/X2a1e
J0522-3627,2018-07-05,uid://A001/X1234/X251
J0522-3627,2019-12-24,uid://A001/X133d/X27d2
J1229+0203,2017-06-02,uid://A001/X2fa/X3f
dm0027+00_I098,2020-01-17,uid://A001/X133d/X14be
J1603-4904,2020-08-20,uid://A001/X13b4/X1d
J1905+0952,2022-09-21,uid://A001/X14c2/X1ad
J1924-2914,2022-09-21,uid://A001/X14c2/X1b0
RCW103_ref,2024-06-28,uid://A001/X2d20/X314f
J0241-0815,2020-08-06,uid://A001/X1382/X6f
J2253+1608,2019-12-07,uid://A001/X1382/X77
dm1231+06_I080,2020-07-04,uid://A001/X133d/X14b6
J1924-2914,2019-05-27,uid://A001/X898/Xcc
J1924-2914,2024-09-11,uid://A001/X2d20/X440
J0522-3627,2019-10-10,uid://A001/X1284/X1a29
J1256-0547,2019-04-12,uid://A001/X1284/X1a22
dm2227-09,2020-01-04,uid://A001/X133d/X14b2
W0116-0505,2023-09-19,uid://A001/X1590/X1719
Uranus,2020-10-22,uid://A001/X147/X20c
J0446AB,2023-09-28,uid://A001/X1590/X1795
J1510-0843,3000-01-01,uid://A001/X13b4/X8c
ad3a-19069,2023-01-20,uid://A001/X1590/X189c
J0238+1636,2023-10-21,uid://A001/X1590/X4d1
cid_454,2020-01-23,uid://A001/X133d/X28fd
J2024-3253,2023-12-29,uid://A001/X2df7/X569
ad3a-18611,2023-01-22,uid://A001/X1590/X18a0
3C120,2017-08-06,uid://A002/Xb0eb5c/X88
J0539+1433,2020-08-06,uid://A001/X133d/X28e2
J2232+1143,2024-01-09,uid://A001/X2df7/X56d
J0046-2631,2023-06-09,uid://A001/X133d/X15b9
J2148+0657,2015-07-07,uid://A002/X5ce05d/X15a
ODISEA_C4_045,2022-11-30,uid://A001/X1465/X19a1
J0423-0120,2022-10-05,uid://A001/X14ed/X28a
J0948+0022,2024-06-07,uid://A001/X15a9/X28
HOPS-304,2020-01-08,uid://A001/X133f/X82
Sz_91,2020-11-22,uid://A001/X133d/X28b0
J1610-3958,2019-12-12,uid://A001/X133d/X28b2
J0826-2230,2022-10-29,uid://A001/X14ed/X296
IRAS_00188-0856,2022-08-19,uid://A001/X1465/X3c22
HOPS-395,2020-06-29,uid://A001/X133f/X7f
IRAS_22206-2715,2022-05-19,uid://A001/X1465/X3c16
IRAS_07034-3551,2022-09-22,uid://A001/X14ed/X28d
J2146-1525,2019-10-15,uid://A001/X12cc/X48
L328-IRS,2016-06-16,uid://A001/X12d/X13
J0116-1136,2022-06-17,uid://A001/X1465/X3c0a
J0750+1231,2018-10-12,uid://A001/X1234/X347
J0017-0512,2022-09-08,uid://A001/X1465/X3c02
J0418+3801,2023-08-11,uid://A001/X15a9/X17
J1924-2914,2022-11-20,uid://A001/X158f/Xa0d
G14.225S.3,3000-01-01,uid://A001/X12cc/X24
J0440+1437,2020-12-31,uid://A001/X133d/X15da
J1920-0236,2023-05-04,uid://A001/X158f/Xa15
J1733-3722,2020-10-04,uid://A001/X12cc/X2a
J0334-4008,2023-09-29,uid://A001/X1590/X4ad
Titan,2014-11-20,uid://A002/X6f9b0f/X162
J0914+0245,2024-01-27,uid://A001/X2df7/X55d
J1851+0035,2023-02-04,uid://A001/X158f/Xa21
J0423-0120,2015-01-24,uid://A002/X5ce05d/X140
J0238+1636,2023-12-21,uid://A001/X2df7/X581
J0006-0623,2020-06-03,uid://A001/X133d/X15b1
J1633-2557,2022-08-13,uid://A001/X1465/X19a7
J0914+0245,2023-10-27,uid://A001/X2df7/X591
J2217+0220,2021-03-26,uid://A001/X1465/X19fc
J2256-2011,2022-07-14,uid://A001/X1465/X3c1e
J1058-8003,2022-10-27,uid://A001/X14ed/X27e
J1037-2934,2023-09-09,uid://A001/X1590/X4ed
IRAS_09429-2148,2022-09-20,uid://A001/X14ed/X290
J0538-4405,2024-05-15,uid://A001/X2d20/X3053
hd_34282,2024-07-25,uid://A001/X2d20/X3051
J0006-0623,2019-10-30,uid://A001/X133f/X99
J0423-0120,2022-09-16,uid://A001/X14ed/X29f
hd_34282,2024-05-17,uid://A001/X2d20/X3059
J0038-2459,2022-09-08,uid://A001/X1465/X3c06
3C279,2024-10-24,uid://A001/X1528/X201
M87,2024-12-19,uid://A001/X1528/X252
G28-MM4_1,2022-07-29,uid://A001/X12cc/X1e
AS_209,2023-01-10,uid://A001/X15a9/X13
J1058+0133,2023-04-11,uid://A001/X15bc/X7fb
G14.225S.1,3000-01-01,uid://A001/X12cc/X26
cdfs_328,2023-06-15,uid://A001/X1590/X4c5
Mars,2016-07-20,uid://A001/X146/Xc2
3C120,2017-07-19,uid://A002/Xb0eb5c/X4c
J0334-4008,2023-05-24,uid://A001/X1590/X4c9
J0525-2338,2015-07-22,uid://A002/X5ce05d/X13c
1730-130,2017-07-21,uid://A002/Xb0eb5c/X84
rxj0806,2015-01-28,uid://A002/X5ce05d/X162
ODISEA_C4_144,2022-08-10,uid://A001/X1465/X19a4
rxj0806,2015-06-05,uid://A002/X5ce05d/X166
Neptune,2017-07-05,uid://A002/Xb0eb5c/X7c
J2253+1608,2023-10-18,uid://A001/X2df7/X579
J1833-210B,2018-10-04,uid://A001/X1234/X1dc
Neptune,2015-02-28,uid://A002/X5ce05d/X172
IRAS_07585-1242,2022-09-06,uid://A001/X14ed/X293
J1222+0413,2022-07-27,uid://A001/X1465/X3c1a
J0517-0520,2024-07-17,uid://A001/X2d20/X3057
NGC6334V,3000-01-01,uid://A001/X12cc/X2c
Proxima_Centauri,2017-10-03,uid://A001/X8c5/X24
J1427-4206,2015-07-22,uid://A002/X5ce05d/X12c
J1924-2914,2022-12-04,uid://A001/X158f/Xa19
J0522-3627,2017-07-14,uid://A002/Xb0eb5c/X50
J1059+2057,2023-12-20,uid://A001/X2df7/X561
2243-123,2017-08-06,uid://A002/Xb0eb5c/X80
cdfs_230,2023-09-01,uid://A001/X1590/X4cd
Neptune,2017-08-03,uid://A002/Xb0eb5c/X74
J0747-3310,2022-09-29,uid://A001/X14ed/X287
IRAS_02168-0312,2022-10-06,uid://A001/X14ed/X29c
J1751+0939,3000-01-01,uid://A001/X12cc/X20
IRAS_00188-0856,2019-11-12,uid://A001/X133f/X9d
HIP_95261,2015-07-22,uid://A002/X5ce05d/X130
J0522-364,2015-04-04,uid://A002/X5ce05d/X138
J0940+2603,2024-05-12,uid://A001/X2d20/X386
J1427-4206,2024-03-21,uid://A001/X133d/X15cd
J1924-2914,2018-09-21,uid://A001/X1234/X1f0
J0435+2532,2023-09-06,uid://A001/X15a9/X1b
J0325+2224,2022-08-27,uid://A001/X1465/X3c26
J1224+2122,2021-01-22,uid://A001/X133f/X6f
M87,2024-10-25,uid://A001/X1528/X25a
J0747-3310,2015-07-22,uid://A002/X5ce05d/X148
J0538-4405,2023-10-14,uid://A001/X2df7/X555
J0231-4746,2023-12-22,uid://A001/X2df7/X551
J1914+1636,2023-06-07,uid://A001/X158f/Xa11
1933-400,2018-06-14,uid://A002/Xb0eb5c/X54
J1517-2422,2023-12-28,uid://A001/X2df7/X565
J1058+0133,2015-01-24,uid://A002/X6f9b0f/X158
cdfs_419,2023-02-17,uid://A001/X1590/X4e5
J1924-2914,2018-11-15,uid://A001/X1234/X1e0
J2253+1608,2021-03-23,uid://A001/X1465/X1a00
J0006-0623,2022-09-20,uid://A001/X14ed/X299
J0145-2733,2022-08-18,uid://A001/X1465/X3c0e
J0750+1231,2018-10-18,uid://A001/X1234/X343
J0429+2724,2022-10-29,uid://A001/X1465/X19d3
J1238+0723,2024-05-05,uid://A001/X2d20/X392
J0006-0623,2022-11-10,uid://A001/X133d/X15b5
J1051+2119,2024-02-14,uid://A001/X2df7/X575
J1058+0133,2021-06-13,uid://A001/X14c2/X2c2
J0854+2006,2019-12-13,uid://A001/X1234/X34b
J0435+2532,2023-05-15,uid://A001/X1465/X19d7
J0854+2006,2024-02-09,uid://A001/X2df7/X559
Neptune,2018-09-21,uid://A001/X1234/X200
cdfs_731,2023-09-23,uid://A001/X1590/X4f1
J1733-130,2016-03-18,uid://A001/X12d/X11
J0702+2644,2023-10-18,uid://A001/X2df7/X571
IRAS_16293-2422,3000-01-01,uid://A001/X335e/X16a
J1256-0547,2022-01-27,uid://A001/X1528/X360
J0948+0022,2023-06-27,uid://A001/X1590/X4c1
J0006-0623,2015-01-24,uid://A002/X5ce05d/X144
J2148+0657,2018-10-04,uid://A001/X1234/X1fc
CW_Tau,2022-09-14,uid://A001/X1465/X19cf
J0403+2600,2022-10-18,uid://A001/X1465/X19cb
IRAS_16293-2422,2024-02-03,uid://A001/X335e/X15e
HS2343,2019-12-18,uid://A001/X12cc/X64
J2056-4714,2020-01-04,uid://A001/X133d/X28a1
HIP_99273,2016-07-07,uid://A002/X5ce05d/X14c
J2131-1207,2019-07-05,uid://A001/X12cc/X4a
J1336-0829,2019-01-31,uid://A001/X1284/X1b22
J1427-4206,2024-03-20,uid://A001/X2d20/X34d
J0238+1636,2023-10-25,uid://A001/X2df7/X54d
J1851+0035,2022-12-15,uid://A001/X158f/Xa1d
IRAS04169,2024-05-03,uid://A001/X2d1f/Xb11
J1604-4228,2017-05-28,uid://A001/X2f6/X2d7
J2253+1608,2022-09-01,uid://A001/X1465/X208d
J0522-3627,2018-04-11,uid://A001/X2fe/X68c
J2258-2758,2024-02-13,uid://A001/X2d1f/Xb18
J0336+3218,2022-08-20,uid://A001/X133d/X1e64
J0854+2006,2018-03-06,uid://A001/X899/X8f
J1531-5108,2017-06-15,uid://A001/X2f6/X2af
3FGL_J1016.0+0513,2016-02-27,uid://A001/X147/X47
J1427-4206,2017-08-11,uid://A001/X2f6/X2b1
