    um                erg/s/Hz  
    8.677607e-02      8.059169e-19
    8.725694e-02      8.136918e-19
    8.774048e-02      8.215444e-19
    8.822669e-02      8.294753e-19
    8.871560e-02      8.374854e-19
    8.920722e-02      8.455755e-19
    8.970156e-02      8.537464e-19
    9.019864e-02      8.619989e-19
    9.069848e-02      8.703337e-19
    9.120108e-02      8.787518e-19
    9.170647e-02      8.872540e-19
    9.221467e-02      8.958411e-19
    9.272567e-02      9.045140e-19
    9.323951e-02      9.132735e-19
    9.375620e-02      9.221205e-19
    9.427575e-02      9.310558e-19
    9.479818e-02      9.400804e-19
    9.532350e-02      9.491952e-19
    9.585174e-02      9.584011e-19
    9.638290e-02      9.676989e-19
    9.691701e-02      9.770896e-19
    9.745407e-02      9.865741e-19
    9.799412e-02      9.961534e-19
    9.853715e-02      1.005828e-18
    9.908319e-02      1.017377e-18
    9.963226e-02      1.044846e-18
    1.001844e-01      1.073077e-18
    1.007395e-01      1.102092e-18
    1.012978e-01      1.131911e-18
    1.018591e-01      1.175217e-18
    1.024236e-01      1.232418e-18
    1.029912e-01      1.292468e-18
    1.035619e-01      1.355510e-18
    1.041358e-01      1.421693e-18
    1.047129e-01      1.575634e-18
    1.052931e-01      1.752730e-18
    1.058766e-01      1.950072e-18
    1.064633e-01      2.169973e-18
    1.070533e-01      2.355651e-18
    1.076465e-01      2.445936e-18
    1.082430e-01      2.539722e-18
    1.088429e-01      2.637143e-18
    1.094460e-01      2.738343e-18
    1.100525e-01      2.847550e-18
    1.106624e-01      2.962377e-18
    1.112756e-01      3.081878e-18
    1.118922e-01      3.206245e-18
    1.125123e-01      3.316849e-18
    1.131358e-01      3.352234e-18
    1.137627e-01      3.387999e-18
    1.143931e-01      3.424149e-18
    1.150271e-01      3.460689e-18
    1.156645e-01      3.552834e-18
    1.163054e-01      3.683579e-18
    1.169499e-01      3.819172e-18
    1.175980e-01      3.959794e-18
    1.182497e-01      4.098232e-18
    1.189050e-01      4.018479e-18
    1.195639e-01      3.940287e-18
    1.202264e-01      3.863624e-18
    1.208927e-01      3.788462e-18
    1.215626e-01      3.569837e-18
    1.222362e-01      3.204808e-18
    1.229136e-01      2.877367e-18
    1.235947e-01      2.583641e-18
    1.242796e-01      2.320160e-18
    1.249683e-01      2.695115e-18
    1.256609e-01      3.255247e-18
    1.263572e-01      3.932907e-18
    1.270574e-01      4.752752e-18
    1.277615e-01      5.507503e-18
    1.284695e-01      5.750051e-18
    1.291814e-01      6.003333e-18
    1.298973e-01      6.267823e-18
    1.306171e-01      6.544018e-18
    1.313409e-01      6.671855e-18
    1.320687e-01      6.735219e-18
    1.328006e-01      6.799187e-18
    1.335365e-01      6.863766e-18
    1.342765e-01      6.933718e-18
    1.350206e-01      7.038231e-18
    1.357688e-01      7.144327e-18
    1.365212e-01      7.252028e-18
    1.372777e-01      7.361359e-18
    1.380384e-01      7.390956e-18
    1.388034e-01      7.352619e-18
    1.395725e-01      7.314481e-18
    1.403460e-01      7.276541e-18
    1.411237e-01      7.238798e-18
    1.419058e-01      7.221260e-18
    1.426921e-01      7.204562e-18
    1.434829e-01      7.187903e-18
    1.442780e-01      7.171282e-18
    1.450775e-01      7.227992e-18
    1.458814e-01      7.407296e-18
    1.466898e-01      7.591064e-18
    1.475027e-01      7.779408e-18
    1.483201e-01      7.972441e-18
    1.491420e-01      8.080648e-18
    1.499685e-01      8.167563e-18
    1.507995e-01      8.255415e-18
    1.516352e-01      8.344217e-18
    1.524755e-01      8.369893e-18
    1.533204e-01      8.167720e-18
    1.541700e-01      7.970442e-18
    1.550244e-01      7.777941e-18
    1.558834e-01      7.590102e-18
    1.567473e-01      7.517190e-18
    1.576159e-01      7.508431e-18
    1.584893e-01      7.499682e-18
    1.593676e-01      7.490942e-18
    1.602507e-01      7.486551e-18
    1.611388e-01      7.558650e-18
    1.620317e-01      7.631447e-18
    1.629296e-01      7.704948e-18
    1.638325e-01      7.779159e-18
    1.647404e-01      7.836817e-18
    1.656533e-01      7.875517e-18
    1.665712e-01      7.914408e-18
    1.674943e-01      7.953492e-18
    1.684225e-01      7.992770e-18
    1.693558e-01      8.104124e-18
    1.702943e-01      8.226011e-18
    1.712379e-01      8.349738e-18
    1.721869e-01      8.475331e-18
    1.731410e-01      8.548977e-18
    1.741005e-01      8.503212e-18
    1.750653e-01      8.457692e-18
    1.760354e-01      8.412416e-18
    1.770109e-01      8.367382e-18
    1.779918e-01      8.405574e-18
    1.789781e-01      8.475336e-18
    1.799700e-01      8.545679e-18
    1.809673e-01      8.616608e-18
    1.819701e-01      8.672966e-18
    1.829785e-01      8.641132e-18
    1.839924e-01      8.609414e-18
    1.850120e-01      8.577813e-18
    1.860373e-01      8.546328e-18
    1.870682e-01      8.440868e-18
    1.881049e-01      8.280746e-18
    1.891472e-01      8.123668e-18
    1.901954e-01      7.969576e-18
    1.912494e-01      7.818413e-18
    1.923092e-01      7.650918e-18
    1.933749e-01      7.486698e-18
    1.944464e-01      7.326011e-18
    1.955240e-01      7.168782e-18
    1.966075e-01      7.050694e-18
    1.976970e-01      6.987281e-18
    1.987925e-01      6.924439e-18
    1.998941e-01      6.862163e-18
    2.010018e-01      6.800448e-18
    2.021157e-01      6.670681e-18
    2.032357e-01      6.528729e-18
    2.043619e-01      6.389805e-18
    2.054944e-01      6.253845e-18
    2.066332e-01      6.115399e-18
    2.077782e-01      5.963248e-18
    2.089296e-01      5.814893e-18
    2.100874e-01      5.670240e-18
    2.112516e-01      5.529196e-18
    2.124222e-01      5.447779e-18
    2.135994e-01      5.396645e-18
    2.147830e-01      5.345992e-18
    2.159733e-01      5.295815e-18
    2.171701e-01      5.246664e-18
    2.183735e-01      5.204692e-18
    2.195837e-01      5.163057e-18
    2.208005e-01      5.121755e-18
    2.220240e-01      5.080783e-18
    2.232544e-01      5.072346e-18
    2.244916e-01      5.097071e-18
    2.257356e-01      5.121917e-18
    2.269865e-01      5.146886e-18
    2.282443e-01      5.171977e-18
    2.295091e-01      5.302993e-18
    2.307810e-01      5.447869e-18
    2.320598e-01      5.596721e-18
    2.333458e-01      5.749658e-18
    2.346389e-01      5.905917e-18
    2.359391e-01      6.064620e-18
    2.372466e-01      6.227606e-18
    2.385613e-01      6.394989e-18
    2.398833e-01      6.566888e-18
    2.412126e-01      6.743257e-18
    2.425493e-01      6.924323e-18
    2.438934e-01      7.110268e-18
    2.452449e-01      7.301223e-18
    2.466039e-01      7.506097e-18
    2.479705e-01      7.761610e-18
    2.493446e-01      8.025848e-18
    2.507264e-01      8.299109e-18
    2.521158e-01      8.581700e-18
    2.535129e-01      8.788250e-18
    2.549177e-01      8.938380e-18
    2.563303e-01      9.091083e-18
    2.577508e-01      9.246401e-18
    2.591791e-01      9.404662e-18
    2.606154e-01      9.625271e-18
    2.620596e-01      9.851068e-18
    2.635118e-01      1.008218e-17
    2.649720e-01      1.031872e-17
    2.664404e-01      1.053739e-17
    2.679168e-01      1.072820e-17
    2.694015e-01      1.092247e-17
    2.708944e-01      1.112027e-17
    2.723955e-01      1.132165e-17
    2.739050e-01      1.138073e-17
    2.754229e-01      1.141274e-17
    2.769491e-01      1.144484e-17
    2.784838e-01      1.147704e-17
    2.800271e-01      1.155676e-17
    2.815788e-01      1.177396e-17
    2.831392e-01      1.199524e-17
    2.847082e-01      1.222069e-17
    2.862859e-01      1.245039e-17
    2.878724e-01      1.260453e-17
    2.894676e-01      1.272246e-17
    2.910717e-01      1.284150e-17
    2.926847e-01      1.296166e-17
    2.943066e-01      1.309028e-17
    2.959375e-01      1.328923e-17
    2.975774e-01      1.349122e-17
    2.992265e-01      1.369628e-17
    3.008846e-01      1.390447e-17
    3.025520e-01      1.402920e-17
    3.042286e-01      1.407342e-17
    3.059145e-01      1.411779e-17
    3.076097e-01      1.416230e-17
    3.093143e-01      1.420694e-17
    3.110284e-01      1.438218e-17
    3.127519e-01      1.456895e-17
    3.144850e-01      1.475815e-17
    3.162278e-01      1.494982e-17
    3.179801e-01      1.515092e-17
    3.197422e-01      1.536766e-17
    3.215141e-01      1.558752e-17
    3.232958e-01      1.581052e-17
    3.250873e-01      1.603672e-17
    3.268888e-01      1.625614e-17
    3.287002e-01      1.647556e-17
    3.305217e-01      1.669794e-17
    3.323533e-01      1.692333e-17
    3.341950e-01      1.713290e-17
    3.360470e-01      1.726357e-17
    3.379092e-01      1.739525e-17
    3.397817e-01      1.752793e-17
    3.416646e-01      1.766162e-17
    3.435579e-01      1.779810e-17
    3.454618e-01      1.793679e-17
    3.473762e-01      1.807656e-17
    3.493011e-01      1.821743e-17
    3.512368e-01      1.835847e-17
    3.531832e-01      1.846644e-17
    3.551403e-01      1.857504e-17
    3.571083e-01      1.868429e-17
    3.590873e-01      1.879418e-17
    3.610771e-01      1.887697e-17
    3.630781e-01      1.892542e-17
    3.650901e-01      1.897400e-17
    3.671132e-01      1.902270e-17
    3.691476e-01      1.907153e-17
    3.711932e-01      1.955253e-17
    3.732502e-01      2.011671e-17
    3.753185e-01      2.069719e-17
    3.773984e-01      2.129444e-17
    3.794897e-01      2.191240e-17
    3.815926e-01      2.255739e-17
    3.837072e-01      2.322138e-17
    3.858336e-01      2.390493e-17
    3.879717e-01      2.460862e-17
    3.901216e-01      2.494617e-17
    3.922835e-01      2.512233e-17
    3.944573e-01      2.529973e-17
    3.966432e-01      2.547839e-17
    3.988412e-01      2.580431e-17
    4.010514e-01      2.725855e-17
    4.032738e-01      2.879479e-17
    4.055085e-01      3.041768e-17
    4.077557e-01      3.213208e-17
    4.100152e-01      3.330084e-17
    4.122873e-01      3.394874e-17
    4.145720e-01      3.460926e-17
    4.168694e-01      3.528264e-17
    4.191795e-01      3.596913e-17
    4.215023e-01      3.646643e-17
    4.238381e-01      3.696111e-17
    4.261868e-01      3.746250e-17
    4.285485e-01      3.797070e-17
    4.309233e-01      3.832704e-17
    4.333113e-01      3.842011e-17
    4.357125e-01      3.851340e-17
    4.381270e-01      3.860692e-17
    4.405549e-01      3.870067e-17
    4.429962e-01      3.921354e-17
    4.454511e-01      3.984502e-17
    4.479195e-01      4.048668e-17
    4.504017e-01      4.113868e-17
    4.528976e-01      4.180317e-17
    4.554073e-01      4.248594e-17
    4.579310e-01      4.317988e-17
    4.604686e-01      4.388515e-17
    4.630203e-01      4.460195e-17
    4.655861e-01      4.515044e-17
    4.681661e-01      4.559878e-17
    4.707605e-01      4.605157e-17
    4.733692e-01      4.650886e-17
    4.759924e-01      4.696137e-17
    4.786301e-01      4.723182e-17
    4.812824e-01      4.750384e-17
    4.839494e-01      4.777742e-17
    4.866313e-01      4.805258e-17
    4.893279e-01      4.838100e-17
    4.920395e-01      4.877124e-17
    4.947662e-01      4.916463e-17
    4.975079e-01      4.956120e-17
    5.002649e-01      4.996097e-17
    5.030371e-01      5.186527e-17
    5.058247e-01      5.404821e-17
    5.086277e-01      5.632306e-17
    5.114463e-01      5.869369e-17
    5.142804e-01      5.976895e-17
    5.171303e-01      5.772346e-17
    5.199960e-01      5.574799e-17
    5.228776e-01      5.384013e-17
    5.257751e-01      5.199758e-17
    5.286887e-01      5.204490e-17
    5.316184e-01      5.281436e-17
    5.345644e-01      5.359520e-17
    5.375266e-01      5.438759e-17
    5.405054e-01      5.513488e-17
    5.435006e-01      5.554091e-17
    5.465124e-01      5.594992e-17
    5.495409e-01      5.636195e-17
    5.525862e-01      5.677701e-17
    5.556483e-01      5.724710e-17
    5.587274e-01      5.776250e-17
    5.618236e-01      5.828254e-17
    5.649370e-01      5.880727e-17
    5.680676e-01      5.933672e-17
    5.712155e-01      5.966904e-17
    5.743809e-01      5.999852e-17
    5.775638e-01      6.032981e-17
    5.807644e-01      6.066294e-17
    5.839827e-01      6.099495e-17
    5.872189e-01      6.132424e-17
    5.904729e-01      6.165532e-17
    5.937450e-01      6.198818e-17
    5.970353e-01      6.232284e-17
    6.003438e-01      6.271765e-17
    6.036706e-01      6.312837e-17
    6.070158e-01      6.354178e-17
    6.103796e-01      6.395790e-17
    6.137620e-01      6.432910e-17
    6.171632e-01      6.454466e-17
    6.205832e-01      6.476096e-17
    6.240221e-01      6.497797e-17
    6.274802e-01      6.519571e-17
    6.309573e-01      6.561248e-17
    6.344538e-01      6.613907e-17
    6.379696e-01      6.666989e-17
    6.415049e-01      6.720498e-17
    6.450598e-01      6.775826e-17
    6.486344e-01      6.850371e-17
    6.522288e-01      6.925736e-17
    6.558432e-01      7.001931e-17
    6.594775e-01      7.078964e-17
    6.631320e-01      7.144156e-17
    6.668068e-01      7.196541e-17
    6.705019e-01      7.249311e-17
    6.742175e-01      7.302467e-17
    6.779536e-01      7.356014e-17
    6.817105e-01      7.407597e-17
    6.854882e-01      7.459297e-17
    6.892869e-01      7.511358e-17
    6.931065e-01      7.563783e-17
    6.969474e-01      7.622193e-17
    7.008095e-01      7.692828e-17
    7.046931e-01      7.764118e-17
    7.085981e-01      7.836069e-17
    7.125248e-01      7.908687e-17
    7.164733e-01      7.955218e-17
    7.204436e-01      7.992757e-17
    7.244360e-01      8.030473e-17
    7.284504e-01      8.068367e-17
    7.324871e-01      8.115955e-17
    7.365462e-01      8.213530e-17
    7.406278e-01      8.312279e-17
    7.447320e-01      8.412215e-17
    7.488589e-01      8.513353e-17
    7.530087e-01      8.634621e-17
    7.571815e-01      8.771510e-17
    7.613774e-01      8.910570e-17
    7.655966e-01      9.051834e-17
    7.698392e-01      9.195339e-17
    7.741052e-01      9.247345e-17
    7.783949e-01      9.299540e-17
    7.827084e-01      9.352030e-17
    7.870458e-01      9.404816e-17
    7.914072e-01      9.462333e-17
    7.957928e-01      9.526432e-17
    8.002027e-01      9.590965e-17
    8.046370e-01      9.655936e-17
    8.090959e-01      9.721347e-17
    8.135795e-01      9.855315e-17
    8.180880e-01      1.000475e-16
    8.226214e-01      1.015645e-16
    8.271800e-01      1.031045e-16
    8.317638e-01      1.044131e-16
    8.363730e-01      1.049850e-16
    8.410078e-01      1.055601e-16
    8.456682e-01      1.061383e-16
    8.503545e-01      1.067197e-16
    8.550667e-01      1.073650e-16
    8.598051e-01      1.080440e-16
    8.645697e-01      1.087273e-16
    8.693607e-01      1.094149e-16
    8.741783e-01      1.102890e-16
    8.790225e-01      1.130165e-16
    8.838936e-01      1.158115e-16
    8.887917e-01      1.186755e-16
    8.937170e-01      1.216104e-16
    8.986695e-01      1.231880e-16
    9.036495e-01      1.234082e-16
    9.086570e-01      1.236289e-16
    9.136924e-01      1.238499e-16
    9.187556e-01      1.240714e-16
    9.238469e-01      1.247988e-16
    9.289664e-01      1.255700e-16
    9.341143e-01      1.263459e-16
    9.392907e-01      1.271267e-16
    9.444957e-01      1.277582e-16
    9.497297e-01      1.281016e-16
    9.549926e-01      1.284459e-16
    9.602847e-01      1.287912e-16
    9.656061e-01      1.291373e-16
    9.709570e-01      1.315601e-16
    9.763376e-01      1.346843e-16
    9.817479e-01      1.378827e-16
    9.871883e-01      1.411571e-16
    9.926588e-01      1.442790e-16
    9.981596e-01      1.464279e-16
    1.003691e+00      1.486088e-16
    1.009253e+00      1.508222e-16
    1.014846e+00      1.530685e-16
    1.020469e+00      1.549224e-16
    1.026124e+00      1.565144e-16
    1.031811e+00      1.581228e-16
    1.037528e+00      1.597478e-16
    1.043278e+00      1.613871e-16
    1.049059e+00      1.629304e-16
    1.054873e+00      1.644886e-16
    1.060718e+00      1.660616e-16
    1.066596e+00      1.676497e-16
    1.072507e+00      1.693604e-16
    1.078450e+00      1.712275e-16
    1.084426e+00      1.731153e-16
    1.090436e+00      1.750238e-16
    1.096478e+00      1.769533e-16
    1.102554e+00      1.781858e-16
    1.108664e+00      1.793068e-16
    1.114808e+00      1.804349e-16
    1.120986e+00      1.815700e-16
    1.127197e+00      1.828729e-16
    1.133444e+00      1.846102e-16
    1.139725e+00      1.863641e-16
    1.146041e+00      1.881346e-16
    1.152391e+00      1.899220e-16
    1.158777e+00      1.914332e-16
    1.165199e+00      1.928266e-16
    1.171656e+00      1.942301e-16
    1.178148e+00      1.956438e-16
    1.184677e+00      1.971082e-16
    1.191242e+00      1.989032e-16
    1.197843e+00      2.007146e-16
    1.204481e+00      2.025424e-16
    1.211156e+00      2.043869e-16
    1.217867e+00      2.061693e-16
    1.224616e+00      2.078971e-16
    1.231402e+00      2.096393e-16
    1.238226e+00      2.113962e-16
    1.245088e+00      2.131677e-16
    1.251988e+00      2.144170e-16
    1.258925e+00      2.156450e-16
    1.265902e+00      2.168801e-16
    1.272917e+00      2.181222e-16
    1.279971e+00      2.197455e-16
    1.287064e+00      2.220290e-16
    1.294196e+00      2.243361e-16
    1.301368e+00      2.266673e-16
    1.308579e+00      2.290226e-16
    1.315831e+00      2.313935e-16
    1.323122e+00      2.337865e-16
    1.330454e+00      2.362042e-16
    1.337827e+00      2.386469e-16
    1.345241e+00      2.410526e-16
    1.352695e+00      2.432386e-16
    1.360191e+00      2.454445e-16
    1.367729e+00      2.476704e-16
    1.375308e+00      2.499164e-16
    1.382929e+00      2.522893e-16
    1.390593e+00      2.547495e-16
    1.398299e+00      2.572338e-16
    1.406048e+00      2.597423e-16
    1.413839e+00      2.622632e-16
    1.421674e+00      2.645324e-16
    1.429552e+00      2.668213e-16
    1.437474e+00      2.691300e-16
    1.445440e+00      2.714587e-16
    1.453450e+00      2.737890e-16
    1.461504e+00      2.761176e-16
    1.469603e+00      2.784659e-16
    1.477747e+00      2.808342e-16
    1.485936e+00      2.832227e-16
    1.494170e+00      2.881918e-16
    1.502450e+00      2.936083e-16
    1.510776e+00      2.991267e-16
    1.519148e+00      3.047488e-16
    1.527566e+00      3.101870e-16
    1.536031e+00      3.150272e-16
    1.544543e+00      3.199430e-16
    1.553102e+00      3.249355e-16
    1.561709e+00      3.300060e-16
    1.570363e+00      3.344104e-16
    1.579065e+00      3.385745e-16
    1.587815e+00      3.427904e-16
    1.596614e+00      3.470589e-16
    1.605462e+00      3.514887e-16
    1.614359e+00      3.566821e-16
    1.623305e+00      3.619521e-16
    1.632300e+00      3.673001e-16
    1.641345e+00      3.727270e-16
    1.650441e+00      3.774006e-16
    1.659587e+00      3.814518e-16
    1.668784e+00      3.855464e-16
    1.678031e+00      3.896850e-16
    1.687330e+00      3.938680e-16
    1.696680e+00      3.993753e-16
    1.706082e+00      4.049979e-16
    1.715537e+00      4.106997e-16
    1.725043e+00      4.164817e-16
    1.734603e+00      4.213466e-16
    1.744215e+00      4.246920e-16
    1.753881e+00      4.280639e-16
    1.763600e+00      4.314626e-16
    1.773373e+00      4.348882e-16
    1.783200e+00      4.359411e-16
    1.793081e+00      4.364279e-16
    1.803018e+00      4.369153e-16
    1.813009e+00      4.374031e-16
    1.823056e+00      4.385940e-16
    1.833158e+00      4.421980e-16
    1.843317e+00      4.458317e-16
    1.853532e+00      4.494952e-16
    1.863803e+00      4.531888e-16
    1.874131e+00      4.564809e-16
    1.884517e+00      4.595580e-16
    1.894960e+00      4.626558e-16
    1.905461e+00      4.657744e-16
    1.916020e+00      4.689285e-16
    1.926637e+00      4.723168e-16
    1.937314e+00      4.757296e-16
    1.948050e+00      4.791671e-16
    1.958845e+00      4.826293e-16
    1.969700e+00      4.862091e-16
    1.980615e+00      4.899154e-16
    1.991590e+00      4.936499e-16
    2.002627e+00      4.974130e-16
    2.013724e+00      5.012047e-16
    2.024883e+00      5.062175e-16
    2.036104e+00      5.114135e-16
    2.047387e+00      5.166629e-16
    2.058733e+00      5.219661e-16
    2.070141e+00      5.274168e-16
    2.081613e+00      5.331251e-16
    2.093148e+00      5.388952e-16
    2.104747e+00      5.447278e-16
    2.116411e+00      5.506235e-16
    2.128139e+00      5.565547e-16
    2.139932e+00      5.625397e-16
    2.151791e+00      5.685891e-16
    2.163715e+00      5.747035e-16
    2.175705e+00      5.806555e-16
    2.187762e+00      5.854242e-16
    2.199885e+00      5.902320e-16
    2.212076e+00      5.950793e-16
    2.224334e+00      5.999664e-16
    2.236660e+00      6.053705e-16
    2.249055e+00      6.111798e-16
    2.261518e+00      6.170449e-16
    2.274050e+00      6.229663e-16
    2.286652e+00      6.289445e-16
    2.299323e+00      6.358432e-16
    2.312065e+00      6.428238e-16
    2.324877e+00      6.498811e-16
    2.337760e+00      6.570158e-16
    2.350715e+00      6.612968e-16
    2.363742e+00      6.614067e-16
    2.376840e+00      6.615167e-16
    2.390012e+00      6.616266e-16
    2.403256e+00      6.617366e-16
    2.416573e+00      6.678629e-16
    2.429965e+00      6.752970e-16
    2.443431e+00      6.828140e-16
    2.456971e+00      6.904146e-16
    2.470586e+00      6.970313e-16
    2.484277e+00      7.004573e-16
    2.498044e+00      7.039001e-16
    2.511886e+00      7.073598e-16
    2.525806e+00      7.108365e-16
    2.539803e+00      7.187336e-16
    2.553877e+00      7.289530e-16
    2.568029e+00      7.393178e-16
    2.582260e+00      7.498299e-16
    2.596570e+00      7.606025e-16
    2.610959e+00      7.727379e-16
    2.625427e+00      7.850670e-16
    2.639976e+00      7.975929e-16
    2.654606e+00      8.103185e-16
    2.669316e+00      8.225354e-16
    2.684108e+00      8.342253e-16
    2.698982e+00      8.460813e-16
    2.713938e+00      8.581058e-16
    2.728978e+00      8.703012e-16
    2.744100e+00      8.834471e-16
    2.759307e+00      8.968581e-16
    2.774598e+00      9.104727e-16
    2.789973e+00      9.242940e-16
    2.805434e+00      9.378286e-16
    2.820980e+00      9.505873e-16
    2.836612e+00      9.635197e-16
    2.852332e+00      9.766279e-16
    2.868138e+00      9.899145e-16
    2.884032e+00      1.003017e-15
    2.900013e+00      1.016175e-15
    2.916084e+00      1.029506e-15
    2.932243e+00      1.043012e-15
    2.948492e+00      1.056616e-15
    2.964831e+00      1.070028e-15
    2.981261e+00      1.083611e-15
    2.997782e+00      1.097366e-15
    3.014394e+00      1.111296e-15
    3.031098e+00      1.125125e-15
    3.047895e+00      1.138936e-15
    3.064785e+00      1.152917e-15
    3.081768e+00      1.167069e-15
    3.098846e+00      1.181391e-15
    3.116018e+00      1.195597e-15
    3.133286e+00      1.209975e-15
    3.150649e+00      1.224526e-15
    3.168108e+00      1.239251e-15
    3.185664e+00      1.253952e-15
    3.203318e+00      1.268561e-15
    3.221069e+00      1.283340e-15
    3.238918e+00      1.298290e-15
    3.256867e+00      1.313415e-15
    3.274915e+00      1.327840e-15
    3.293063e+00      1.342269e-15
    3.311311e+00      1.356855e-15
    3.329661e+00      1.371600e-15
    3.348112e+00      1.386278e-15
    3.366666e+00      1.400496e-15
    3.385322e+00      1.414860e-15
    3.404082e+00      1.429371e-15
    3.422946e+00      1.444031e-15
    3.441914e+00      1.458469e-15
    3.460987e+00      1.472881e-15
    3.480166e+00      1.487436e-15
    3.499452e+00      1.502135e-15
    3.518844e+00      1.516902e-15
    3.538344e+00      1.531162e-15
    3.557951e+00      1.545556e-15
    3.577668e+00      1.560085e-15
    3.597493e+00      1.574751e-15
    3.617429e+00      1.589334e-15
    3.637475e+00      1.603850e-15
    3.657632e+00      1.618499e-15
    3.677901e+00      1.633282e-15
    3.698282e+00      1.648200e-15
    3.718776e+00      1.662785e-15
    3.739383e+00      1.677471e-15
    3.760105e+00      1.692287e-15
    3.780942e+00      1.707234e-15
    3.801894e+00      1.722268e-15
    3.822962e+00      1.737356e-15
    3.844147e+00      1.752577e-15
    3.865449e+00      1.767930e-15
    3.886870e+00      1.783418e-15
    3.908409e+00      1.799076e-15
    3.930067e+00      1.814881e-15
    3.951846e+00      1.830825e-15
    3.973745e+00      1.846908e-15
    3.995766e+00      1.863071e-15
    4.017908e+00      1.879123e-15
    4.040173e+00      1.895313e-15
    4.062562e+00      1.911643e-15
    4.085075e+00      1.928113e-15
    4.107712e+00      1.945038e-15
    4.130475e+00      1.962307e-15
    4.153364e+00      1.979729e-15
    4.176380e+00      1.997305e-15
    4.199523e+00      2.015039e-15
    4.222795e+00      2.032939e-15
    4.246196e+00      2.050998e-15
    4.269726e+00      2.069217e-15
    4.293387e+00      2.087599e-15
    4.317178e+00      2.105644e-15
    4.341102e+00      2.123241e-15
    4.365158e+00      2.140985e-15
    4.389348e+00      2.158877e-15
    4.413671e+00      2.176919e-15
    4.438130e+00      2.195427e-15
    4.462724e+00      2.214139e-15
    4.487454e+00      2.233011e-15
    4.512321e+00      2.252043e-15
    4.537326e+00      2.272084e-15
    4.562470e+00      2.294378e-15
    4.587753e+00      2.316890e-15
    4.613176e+00      2.339624e-15
    4.638740e+00      2.362580e-15
    4.664445e+00      2.387128e-15
    4.690293e+00      2.412493e-15
    4.716285e+00      2.438129e-15
    4.742420e+00      2.464037e-15
    4.768700e+00      2.490347e-15
    4.795126e+00      2.517807e-15
    4.821698e+00      2.545570e-15
    4.848417e+00      2.573639e-15
    4.875285e+00      2.602017e-15
    4.902301e+00      2.629208e-15
    4.929467e+00      2.655427e-15
    4.956784e+00      2.681907e-15
    4.984252e+00      2.708652e-15
    5.011872e+00      2.735663e-15
    5.039646e+00      2.751329e-15
    5.067573e+00      2.766668e-15
    5.095655e+00      2.782092e-15
    5.123892e+00      2.797602e-15
    5.152286e+00      2.817028e-15
    5.180838e+00      2.842789e-15
    5.209547e+00      2.868785e-15
    5.238416e+00      2.895019e-15
    5.267445e+00      2.921493e-15
    5.296634e+00      2.954819e-15
    5.325986e+00      2.990174e-15
    5.355500e+00      3.025952e-15
    5.385177e+00      3.062157e-15
    5.415019e+00      3.098552e-15
    5.445027e+00      3.134505e-15
    5.475200e+00      3.170875e-15
    5.505541e+00      3.207668e-15
    5.536050e+00      3.244887e-15
    5.566728e+00      3.281552e-15
    5.597576e+00      3.318068e-15
    5.628595e+00      3.354991e-15
    5.659786e+00      3.392325e-15
    5.691150e+00      3.429932e-15
    5.722687e+00      3.465604e-15
    5.754399e+00      3.501647e-15
    5.786287e+00      3.538065e-15
    5.818352e+00      3.574862e-15
    5.850595e+00      3.610471e-15
    5.883016e+00      3.644692e-15
    5.915616e+00      3.679237e-15
    5.948398e+00      3.714109e-15
    5.981361e+00      3.749312e-15
    6.014507e+00      3.786842e-15
    6.047836e+00      3.824984e-15
    6.081350e+00      3.863511e-15
    6.115050e+00      3.902425e-15
    6.148936e+00      3.945447e-15
    6.183011e+00      3.997192e-15
    6.217274e+00      4.049615e-15
    6.251727e+00      4.102727e-15
    6.286371e+00      4.156534e-15
    6.321207e+00      4.181663e-15
    6.356236e+00      4.196152e-15
    6.391459e+00      4.210692e-15
    6.426877e+00      4.225282e-15
    6.462492e+00      4.238473e-15
    6.498304e+00      4.243476e-15
    6.534314e+00      4.248485e-15
    6.570524e+00      4.253500e-15
    6.606934e+00      4.258521e-15
    6.643547e+00      4.260148e-15
    6.680362e+00      4.259197e-15
    6.717381e+00      4.258246e-15
    6.754606e+00      4.257295e-15
    6.792036e+00      4.256344e-15
    6.829674e+00      4.262724e-15
    6.867521e+00      4.269210e-15
    6.905577e+00      4.275706e-15
    6.943845e+00      4.282212e-15
    6.982324e+00      4.287273e-15
    7.021017e+00      4.290207e-15
    7.059924e+00      4.293142e-15
    7.099046e+00      4.296080e-15
    7.138386e+00      4.299020e-15
    7.177943e+00      4.301261e-15
    7.217719e+00      4.303355e-15
    7.257717e+00      4.305449e-15
    7.297935e+00      4.307544e-15
    7.338377e+00      4.313334e-15
    7.379042e+00      4.330708e-15
    7.419933e+00      4.348152e-15
    7.461051e+00      4.365667e-15
    7.502396e+00      4.383252e-15
    7.543971e+00      4.399325e-15
    7.585776e+00      4.414644e-15
    7.627812e+00      4.430015e-15
    7.670082e+00      4.445440e-15
    7.712586e+00      4.457839e-15
    7.755325e+00      4.434607e-15
    7.798301e+00      4.411497e-15
    7.841515e+00      4.388507e-15
    7.884969e+00      4.365637e-15
    7.928664e+00      4.324665e-15
    7.972600e+00      4.265949e-15
    8.016781e+00      4.208031e-15
    8.061206e+00      4.150898e-15
    8.105877e+00      4.094542e-15
